event_id,origin_time_jst_raw,origin_timestamp_raw,training_latitude,training_longitude,training_depth_km,training_magnitude,candidate_count,match_status,accepted,origin_time_jst_corrected,origin_timestamp_corrected,origin_time_correction_s,jma_event_id,jma_origin_time_jst,jma_origin_timestamp,jma_latitude,jma_longitude,jma_depth_km,jma_magnitude,jma_region,jma_source_url,jma_source_date,time_diff_s,abs_time_diff_s,horizontal_distance_km,depth_diff_km,magnitude_diff,match_score,second_match_score,score_margin,second_jma_event_id,second_jma_origin_time_jst,second_time_diff_s,second_horizontal_distance_km,second_depth_diff_km,second_magnitude_diff
20240207162500,2024-02-07T16:25:00+09:00,1707290700.0,39.245,142.407,31.0,4.2,1,matched,1,2024-02-07T16:25:10.600+09:00,1707290710.6,10.599999904632568,20240207162510600,2024-02-07T16:25:10.600+09:00,1707290710.6,39.245,142.40666666666667,31.0,4.2,岩手県沖,https://www.data.jma.go.jp/eqev/data/daily_map/20240207.html,20240207,10.599999904632568,10.599999904632568,0.028704890813236166,0.0,0.0,0.35907430831706616,,inf,,,,,,
20240207205900,2024-02-07T20:59:00+09:00,1707307140.0,34.0,135.235,7.0,4.1,1,matched,1,2024-02-07T20:59:31.800+09:00,1707307171.8,31.799999952316284,20240207205931800,2024-02-07T20:59:31.800+09:00,1707307171.8,34.0,135.235,7.0,4.1,和歌山県北部,https://www.data.jma.go.jp/eqev/data/daily_map/20240207.html,20240207,31.799999952316284,31.799999952316284,0.0,0.0,0.0,1.0599999984105428,,inf,,,,,,
20240208132600,2024-02-08T13:26:00+09:00,1707366360.0,37.673,141.52,56.0,3.9,1,matched,1,2024-02-08T13:26:34.500+09:00,1707366394.5,34.5,20240208132634500,2024-02-08T13:26:34.500+09:00,1707366394.5,37.67333333333333,141.52,56.0,3.9,福島県沖,https://www.data.jma.go.jp/eqev/data/daily_map/20240208.html,20240208,34.5,34.5,0.037064975548089636,0.0,0.0,1.157412995109618,,inf,,,,,,
20240208214900,2024-02-08T21:49:00+09:00,1707396540.0,37.385,136.948,9.0,3.3,1,matched,1,2024-02-08T21:49:32.300+09:00,1707396572.3,32.299999952316284,20240208214932300,2024-02-08T21:49:32.300+09:00,1707396572.3,37.385,136.94833333333332,9.0,3.3,石川県能登地方,https://www.data.jma.go.jp/eqev/data/daily_map/20240208.html,20240208,32.299999952316284,32.299999952316284,0.0294508511997742,0.0,0.0,1.0825568353171642,,inf,,,,,,
20240209093000,2024-02-09T09:30:00+09:00,1707438600.0,37.11,136.653,6.0,3.0,1,matched,1,2024-02-09T09:30:34.700+09:00,1707438634.7,34.700000047683716,20240209093034700,2024-02-09T09:30:34.700+09:00,1707438634.7,37.11,136.65333333333334,6.0,3.0,能登半島沖,https://www.data.jma.go.jp/eqev/data/daily_map/20240209.html,20240209,34.700000047683716,34.700000047683716,0.029558526182503965,0.0,0.0,1.1625783734926247,,inf,,,,,,
20240209234000,2024-02-09T23:40:00+09:00,1707489600.0,35.982,139.832,83.0,3.9,1,matched,1,2024-02-09T23:40:48.700+09:00,1707489648.7,48.700000047683716,20240209234048700,2024-02-09T23:40:48.700+09:00,1707489648.7,35.98166666666667,139.83166666666668,83.0,3.9,埼玉県南部,https://www.data.jma.go.jp/eqev/data/daily_map/20240209.html,20240209,48.700000047683716,48.700000047683716,0.04768016925096963,0.0,0.0,1.6328693687729845,,inf,,,,,,
20240210051800,2024-02-10T05:18:00+09:00,1707509880.0,37.575,137.405,12.0,4.1,1,matched,1,2024-02-10T05:18:51.900+09:00,1707509931.9,51.90000009536743,20240210051851900,2024-02-10T05:18:51.900+09:00,1707509931.9,37.575,137.405,12.0,4.1,能登半島沖,https://www.data.jma.go.jp/eqev/data/daily_map/20240210.html,20240210,51.90000009536743,51.90000009536743,0.0,0.0,0.0,1.7300000031789144,,inf,,,,,,
20240210164700,2024-02-10T16:47:00+09:00,1707551220.0,36.307,140.083,69.0,4.0,1,matched,1,2024-02-10T16:47:34.000+09:00,1707551254.0,34.0,20240210164734000,2024-02-10T16:47:34.000+09:00,1707551254.0,36.306666666666665,140.08333333333334,69.0,4.0,茨城県南部,https://www.data.jma.go.jp/eqev/data/daily_map/20240210.html,20240210,34.0,34.0,0.047602260869303366,0.0,0.0,1.142853785507194,,inf,,,,,,
20240211003400,2024-02-11T00:34:00+09:00,1707579240.0,37.628,137.577,16.0,4.1,1,matched,1,2024-02-11T00:34:41.000+09:00,1707579281.0,41.0,20240211003441000,2024-02-11T00:34:41.000+09:00,1707579281.0,37.62833333333333,137.57666666666665,16.0,4.1,新潟県上中越沖,https://www.data.jma.go.jp/eqev/data/daily_map/20240211.html,20240211,41.0,41.0,0.047281421818182484,0.0,0.0,1.3761229510303032,,inf,,,,,,
20240211112500,2024-02-11T11:25:00+09:00,1707618300.0,36.145,140.09,65.0,3.8,1,matched,1,2024-02-11T11:25:45.700+09:00,1707618345.7,45.700000047683716,20240211112545700,2024-02-11T11:25:45.700+09:00,1707618345.7,36.145,140.09,65.0,3.8,茨城県南部,https://www.data.jma.go.jp/eqev/data/daily_map/20240211.html,20240211,45.700000047683716,45.700000047683716,0.0,0.0,0.0,1.5233333349227904,,inf,,,,,,
20240211123600,2024-02-11T12:36:00+09:00,1707622560.0,37.433,137.177,15.0,4.7,1,matched,1,2024-02-11T12:35:59.400+09:00,1707622559.4,-0.5999999046325684,20240211123559400,2024-02-11T12:35:59.400+09:00,1707622559.4,37.43333333333333,137.17666666666668,15.0,4.7,石川県能登地方,https://www.data.jma.go.jp/eqev/data/daily_map/20240211.html,20240211,-0.5999999046325684,0.5999999046325684,0.04732917110399691,0.0,0.0,0.029465831041884993,,inf,,,,,,
20240211183500,2024-02-11T18:35:00+09:00,1707644100.0,37.693,137.58,19.0,4.2,1,matched,1,2024-02-11T18:35:13.700+09:00,1707644113.7,13.700000047683716,20240211183513700,2024-02-11T18:35:13.700+09:00,1707644113.7,37.693333333333335,137.58,19.0,4.2,新潟県上中越沖,https://www.data.jma.go.jp/eqev/data/daily_map/20240211.html,20240211,13.700000047683716,13.700000047683716,0.037064975548089636,0.0,0.0,0.46407966336574175,,inf,,,,,,
20240211232600,2024-02-11T23:26:00+09:00,1707661560.0,37.165,136.69,4.0,3.2,1,matched,1,2024-02-11T23:26:35.900+09:00,1707661595.9,35.90000009536743,20240211232635900,2024-02-11T23:26:35.900+09:00,1707661595.9,37.165,136.69,4.0,3.2,石川県能登地方,https://www.data.jma.go.jp/eqev/data/daily_map/20240211.html,20240211,35.90000009536743,35.90000009536743,0.0,0.0,0.0,1.196666669845581,,inf,,,,,,
20240211234800,2024-02-11T23:48:00+09:00,1707662880.0,37.283,136.692,10.0,3.9,1,matched,1,2024-02-11T23:48:52.600+09:00,1707662932.6,52.59999990463257,20240211234852600,2024-02-11T23:48:52.600+09:00,1707662932.6,37.28333333333333,136.69166666666666,10.0,3.9,能登半島沖,https://www.data.jma.go.jp/eqev/data/daily_map/20240211.html,20240211,52.59999990463257,52.59999990463257,0.04736580900303665,0.0,0.0,1.7628064919550264,,inf,,,,,,
20240212053100,2024-02-12T05:31:00+09:00,1707683460.0,34.933,135.373,6.0,3.3,1,matched,1,2024-02-12T05:31:55.200+09:00,1707683515.2,55.200000047683716,20240212053155200,2024-02-12T05:31:55.200+09:00,1707683515.2,34.93333333333333,135.37333333333333,6.0,3.3,兵庫県南東部,https://www.data.jma.go.jp/eqev/data/daily_map/20240212.html,20240212,55.200000047683716,55.200000047683716,0.04792869280580231,0.0,0.0,1.8495857401506175,,inf,,,,,,
20240212132600,2024-02-12T13:26:00+09:00,1707711960.0,37.362,136.867,8.0,3.1,1,matched,1,2024-02-12T13:26:16.400+09:00,1707711976.4,16.40000009536743,20240212132616400,2024-02-12T13:26:16.400+09:00,1707711976.4,37.361666666666665,136.86666666666667,8.0,3.1,石川県能登地方,https://www.data.jma.go.jp/eqev/data/daily_map/20240212.html,20240212,16.40000009536743,16.40000009536743,0.047346604530485774,0.0,0.0,0.5561359907516783,,inf,,,,,,
20240212193500,2024-02-12T19:35:00+09:00,1707734100.0,37.153,136.653,8.0,3.4,1,matched,1,2024-02-12T19:35:12.800+09:00,1707734112.8,12.799999952316284,20240212193512800,2024-02-12T19:35:12.800+09:00,1707734112.8,37.153333333333336,136.65333333333334,8.0,3.4,能登半島沖,https://www.data.jma.go.jp/eqev/data/daily_map/20240212.html,20240212,12.799999952316284,12.799999952316284,0.04739749621185019,0.0,0.0,0.4361461643195795,,inf,,,,,,
20240214103200,2024-02-14T10:32:00+09:00,1707874320.0,37.215,136.785,11.0,4.5,1,matched,1,2024-02-14T10:32:53.800+09:00,1707874373.8,53.799999952316284,20240214103253800,2024-02-14T10:32:53.800+09:00,1707874373.8,37.215,136.785,11.0,4.5,石川県能登地方,https://www.data.jma.go.jp/eqev/data/daily_map/20240214.html,20240214,53.799999952316284,53.799999952316284,0.0,0.0,0.0,1.7933333317438762,,inf,,,,,,
20240214152900,2024-02-14T15:29:00+09:00,1707892140.0,35.053,135.555,12.0,4.4,1,matched,1,2024-02-14T15:29:00.400+09:00,1707892140.4,0.40000009536743164,20240214152900400,2024-02-14T15:29:00.400+09:00,1707892140.4,35.053333333333335,135.555,12.0,4.4,京都府南部,https://www.data.jma.go.jp/eqev/data/daily_map/20240214.html,20240214,0.40000009536743164,0.40000009536743164,0.037064975548089636,0.0,0.0,0.02074633162186565,,inf,,,,,,
20240214153400,2024-02-14T15:34:00+09:00,1707892440.0,37.358,136.727,8.0,4.1,1,matched,1,2024-02-14T15:34:17.300+09:00,1707892457.3,17.299999952316284,20240214153417300,2024-02-14T15:34:17.300+09:00,1707892457.3,37.358333333333334,136.72666666666666,8.0,4.1,能登半島沖,https://www.data.jma.go.jp/eqev/data/daily_map/20240214.html,20240214,17.299999952316284,17.299999952316284,0.047347500151299765,0.0,0.0,0.5861361651074694,,inf,,,,,,
20240214171100,2024-02-14T17:11:00+09:00,1707898260.0,41.562,142.1,53.0,4.2,1,matched,1,2024-02-14T17:11:21.100+09:00,1707898281.1,21.09999990463257,20240214171121100,2024-02-14T17:11:21.100+09:00,1707898281.1,41.56166666666667,142.1,53.0,4.2,青森県東方沖,https://www.data.jma.go.jp/eqev/data/daily_map/20240214.html,20240214,21.09999990463257,21.09999990463257,0.037064975548089636,0.0,0.0,0.7107463252640368,,inf,,,,,,
20240215022500,2024-02-15T02:25:00+09:00,1707931500.0,39.703,141.253,85.0,4.1,1,matched,1,2024-02-15T02:25:46.800+09:00,1707931546.8,46.799999952316284,20240215022546800,2024-02-15T02:25:46.800+09:00,1707931546.8,39.70333333333333,141.25333333333333,85.0,4.1,岩手県内陸北部,https://www.data.jma.go.jp/eqev/data/daily_map/20240215.html,20240215,46.799999952316284,46.799999952316284,0.04676538579995106,0.0,0.0,1.569353075570533,,inf,,,,,,
20240215100800,2024-02-15T10:08:00+09:00,1707959280.0,35.055,135.552,12.0,3.7,1,matched,1,2024-02-15T10:08:22.900+09:00,1707959302.9,22.90000009536743,20240215100822900,2024-02-15T10:08:22.900+09:00,1707959302.9,35.055,135.55166666666668,12.0,3.7,京都府南部,https://www.data.jma.go.jp/eqev/data/daily_map/20240215.html,20240215,22.90000009536743,22.90000009536743,0.030341428754957815,0.0,0.0,0.7694016222632394,,inf,,,,,,
20240215124800,2024-02-15T12:48:00+09:00,1707968880.0,37.88,137.757,21.0,4.9,1,matched,1,2024-02-15T12:48:19.400+09:00,1707968899.4,19.40000009536743,20240215124819400,2024-02-15T12:48:19.400+09:00,1707968899.4,37.88,137.75666666666666,21.0,4.9,佐渡付近,https://www.data.jma.go.jp/eqev/data/daily_map/20240215.html,20240215,19.40000009536743,19.40000009536743,0.02925532822279077,0.0,0.0,0.6525177354901393,,inf,,,,,,
20240215142200,2024-02-15T14:22:00+09:00,1707974520.0,37.202,136.835,11.0,3.2,1,matched,1,2024-02-15T14:22:38.900+09:00,1707974558.9,38.90000009536743,20240215142238900,2024-02-15T14:22:38.900+09:00,1707974558.9,37.20166666666667,136.835,11.0,3.2,石川県能登地方,https://www.data.jma.go.jp/eqev/data/daily_map/20240215.html,20240215,38.90000009536743,38.90000009536743,0.03706497554738231,0.0,0.0,1.3040796649550577,,inf,,,,,,
20240215152900,2024-02-15T15:29:00+09:00,1707978540.0,37.553,137.617,16.0,5.0,1,matched,1,2024-02-15T15:29:43.100+09:00,1707978583.1,43.09999990463257,20240215152943100,2024-02-15T15:29:43.100+09:00,1707978583.1,37.553333333333335,137.61666666666667,16.0,5.0,新潟県上中越沖,https://www.data.jma.go.jp/eqev/data/daily_map/20240215.html,20240215,43.09999990463257,43.09999990463257,0.04729980288566998,0.0,0.0,1.4461266240648862,,inf,,,,,,
20240215200000,2024-02-15T20:00:00+09:00,1707994800.0,37.557,137.617,17.0,4.3,1,matched,1,2024-02-15T20:00:22.400+09:00,1707994822.4,22.40000009536743,20240215200022400,2024-02-15T20:00:22.400+09:00,1707994822.4,37.556666666666665,137.61666666666667,17.0,4.3,新潟県上中越沖,https://www.data.jma.go.jp/eqev/data/daily_map/20240215.html,20240215,22.40000009536743,22.40000009536743,0.04729890471755985,0.0,0.0,0.756126450789093,,inf,,,,,,
20240216021800,2024-02-16T02:18:00+09:00,1708017480.0,36.677,141.128,51.0,4.0,1,matched,1,2024-02-16T02:18:59.800+09:00,1708017539.8,59.799999952316284,20240216021859800,2024-02-16T02:18:59.800+09:00,1708017539.8,36.67666666666667,141.12833333333333,51.0,4.0,茨城県沖,https://www.data.jma.go.jp/eqev/data/daily_map/20240216.html,20240216,59.799999952316284,59.799999952316284,0.04751307184233738,0.0,0.0,2.0028359461123437,,inf,,,,,,
20240216064600,2024-02-16T06:46:00+09:00,1708033560.0,37.142,136.725,7.0,3.1,1,matched,1,2024-02-16T06:46:56.100+09:00,1708033616.1,56.09999990463257,20240216064656100,2024-02-16T06:46:56.100+09:00,1708033616.1,37.141666666666666,136.725,7.0,3.1,能登半島沖,https://www.data.jma.go.jp/eqev/data/daily_map/20240216.html,20240216,56.09999990463257,56.09999990463257,0.03706497554879696,0.0,0.0,1.877412991930845,,inf,,,,,,
20240216094300,2024-02-16T09:43:00+09:00,1708044180.0,40.977,142.002,59.0,3.8,1,matched,1,2024-02-16T09:43:18.100+09:00,1708044198.1,18.09999990463257,20240216094318100,2024-02-16T09:43:18.100+09:00,1708044198.1,40.97666666666667,142.00166666666667,59.0,3.8,青森県東方沖,https://www.data.jma.go.jp/eqev/data/daily_map/20240216.html,20240216,18.09999990463257,18.09999990463257,0.04644208789559454,0.0,0.0,0.6126217477335378,,inf,,,,,,
20240216185200,2024-02-16T18:52:00+09:00,1708077120.0,36.085,139.875,47.0,3.9,1,matched,1,2024-02-16T18:52:13.100+09:00,1708077133.1,13.099999904632568,20240216185213100,2024-02-16T18:52:13.100+09:00,1708077133.1,36.085,139.875,47.0,3.9,茨城県南部,https://www.data.jma.go.jp/eqev/data/daily_map/20240216.html,20240216,13.099999904632568,13.099999904632568,0.0,0.0,0.0,0.4366666634877523,,inf,,,,,,
20240216233100,2024-02-16T23:31:00+09:00,1708093860.0,31.928,131.018,7.0,3.0,2,matched,1,2024-02-16T23:31:01.600+09:00,1708093861.6,1.5999999046325684,20240216233101600,2024-02-16T23:31:01.600+09:00,1708093861.6,31.928333333333335,131.01833333333335,7.0,3.0,宮崎県南部山沿い,https://www.data.jma.go.jp/eqev/data/daily_map/20240216.html,20240216,1.5999999046325684,1.5999999046325684,0.04861466448740032,0.0,0.0,0.06305626305189901,2.1630562630518995,2.1000000000000005,20240216233055400,2024-02-16T23:30:55.400+09:00,-4.599999904632568,0.04861466448740032,0.0,0.6000000000000001
20240217062300,2024-02-17T06:23:00+09:00,1708118580.0,37.195,136.84,11.0,3.5,1,matched,1,2024-02-17T06:23:30.600+09:00,1708118610.6,30.59999990463257,20240217062330600,2024-02-17T06:23:30.600+09:00,1708118610.6,37.195,136.84,11.0,3.5,石川県能登地方,https://www.data.jma.go.jp/eqev/data/daily_map/20240217.html,20240217,30.59999990463257,30.59999990463257,0.0,0.0,0.0,1.0199999968210856,,inf,,,,,,
20240217071400,2024-02-17T07:14:00+09:00,1708121640.0,37.195,136.837,11.0,3.4,1,matched,1,2024-02-17T07:14:30.200+09:00,1708121670.2,30.200000047683716,20240217071430200,2024-02-17T07:14:30.200+09:00,1708121670.2,37.195,136.83666666666667,11.0,3.4,石川県能登地方,https://www.data.jma.go.jp/eqev/data/daily_map/20240217.html,20240217,30.200000047683716,30.200000047683716,0.029525317412626935,0.0,0.0,1.0125717317386491,,inf,,,,,,
20240217204700,2024-02-17T20:47:00+09:00,1708170420.0,40.093,142.443,38.0,4.5,1,matched,1,2024-02-17T20:47:28.300+09:00,1708170448.3,28.299999952316284,20240217204728300,2024-02-17T20:47:28.300+09:00,1708170448.3,40.093333333333334,142.44333333333333,38.0,4.5,岩手県沖,https://www.data.jma.go.jp/eqev/data/daily_map/20240217.html,20240217,28.299999952316284,28.299999952316284,0.04666688367681692,0.0,0.0,0.9526667084792395,,inf,,,,,,
20240219112100,2024-02-19T11:21:00+09:00,1708309260.0,38.317,141.77,50.0,3.9,1,matched,1,2024-02-19T11:21:13.400+09:00,1708309273.4,13.400000095367432,20240219112113400,2024-02-19T11:21:13.400+09:00,1708309273.4,38.31666666666667,141.77,50.0,3.9,宮城県沖,https://www.data.jma.go.jp/eqev/data/daily_map/20240219.html,20240219,13.400000095367432,13.400000095367432,0.037064975548089636,0.0,0.0,0.45407966495519897,,inf,,,,,,
20240221035800,2024-02-21T03:58:00+09:00,1708455480.0,37.523,137.253,11.0,3.4,2,matched,1,2024-02-21T03:58:27.800+09:00,1708455507.8,27.799999952316284,20240221035827800,2024-02-21T03:58:27.800+09:00,1708455507.8,37.52333333333333,137.25333333333333,11.0,3.4,石川県能登地方,https://www.data.jma.go.jp/eqev/data/daily_map/20240221.html,20240221,27.799999952316284,27.799999952316284,0.04730714973953004,0.0,0.0,0.9361280950251155,3.6826044230261776,2.7464763280010622,20240221035822100,2024-02-21T03:58:22.100+09:00,22.09999990463257,1.3963554643587963,0.0,0.7999999999999998
20240221113400,2024-02-21T11:34:00+09:00,1708482840.0,37.48,137.297,13.0,3.3,1,matched,1,2024-02-21T11:34:04.200+09:00,1708482844.2,4.200000047683716,20240221113404200,2024-02-21T11:34:04.200+09:00,1708482844.2,37.48,137.29666666666665,13.0,3.3,石川県能登地方,https://www.data.jma.go.jp/eqev/data/daily_map/20240221.html,20240221,4.200000047683716,4.200000047683716,0.029413496595065505,0.0,0.0,0.1458827009084703,,inf,,,,,,
20240221182700,2024-02-21T18:27:00+09:00,1708507620.0,33.207,132.663,37.0,3.9,1,matched,1,2024-02-21T18:27:29.600+09:00,1708507649.6,29.59999990463257,20240221182729600,2024-02-21T18:27:29.600+09:00,1708507649.6,33.20666666666666,132.66333333333333,37.0,3.9,愛媛県南予,https://www.data.jma.go.jp/eqev/data/daily_map/20240221.html,20240221,29.59999990463257,29.59999990463257,0.0483277425788784,0.0,0.0,0.996332212003528,,inf,,,,,,
20240224125700,2024-02-24T12:57:00+09:00,1708747020.0,38.372,141.823,58.0,4.1,1,matched,1,2024-02-24T12:57:53.000+09:00,1708747073.0,53.0,20240224125753000,2024-02-24T12:57:53.000+09:00,1708747073.0,38.37166666666667,141.82333333333332,58.0,4.1,宮城県沖,https://www.data.jma.go.jp/eqev/data/daily_map/20240224.html,20240224,53.0,53.0,0.04709810713974095,0.0,0.0,1.7760862880946149,,inf,,,,,,
20240224191700,2024-02-24T19:17:00+09:00,1708769820.0,39.545,143.55,13.0,5.2,1,matched,1,2024-02-24T19:17:40.700+09:00,1708769860.7,40.700000047683716,20240224191740700,2024-02-24T19:17:40.700+09:00,1708769860.7,39.545,143.55,13.0,5.2,三陸沖,https://www.data.jma.go.jp/eqev/data/daily_map/20240224.html,20240224,40.700000047683716,40.700000047683716,0.0,0.0,0.0,1.356666668256124,,inf,,,,,,
20240226152400,2024-02-26T15:24:00+09:00,1708928640.0,33.642,132.47,47.0,5.1,1,matched,1,2024-02-26T15:24:13.500+09:00,1708928653.5,13.5,20240226152413500,2024-02-26T15:24:13.500+09:00,1708928653.5,33.641666666666666,132.47,47.0,5.1,伊予灘,https://www.data.jma.go.jp/eqev/data/daily_map/20240226.html,20240226,13.5,13.5,0.037064975548089636,0.0,0.0,0.4574129951096179,,inf,,,,,,
20240227064000,2024-02-27T06:40:00+09:00,1708983600.0,37.828,141.763,54.0,4.7,1,matched,1,2024-02-27T06:40:18.300+09:00,1708983618.3,18.299999952316284,20240227064018300,2024-02-27T06:40:18.300+09:00,1708983618.3,37.82833333333333,141.76333333333332,54.0,4.7,福島県沖,https://www.data.jma.go.jp/eqev/data/daily_map/20240227.html,20240227,18.299999952316284,18.299999952316284,0.04723230899664165,0.0,0.0,0.619446460209871,,inf,,,,,,
20240227141900,2024-02-27T14:19:00+09:00,1709011140.0,37.382,136.887,6.0,3.0,1,matched,1,2024-02-27T14:19:44.300+09:00,1709011184.3,44.299999952316284,20240227141944300,2024-02-27T14:19:44.300+09:00,1709011184.3,37.38166666666667,136.88666666666666,6.0,3.0,石川県能登地方,https://www.data.jma.go.jp/eqev/data/daily_map/20240227.html,20240227,44.299999952316284,44.299999952316284,0.04734171849447169,0.0,0.0,1.4861350087761038,,inf,,,,,,
20240227214300,2024-02-27T21:43:00+09:00,1709037780.0,35.24,140.643,23.0,4.3,1,matched,1,2024-02-27T21:43:56.400+09:00,1709037836.4,56.40000009536743,20240227214356400,2024-02-27T21:43:56.400+09:00,1709037836.4,35.24,140.64333333333335,23.0,4.3,千葉県東方沖,https://www.data.jma.go.jp/eqev/data/daily_map/20240227.html,20240227,56.40000009536743,56.40000009536743,0.03027253239978144,0.0,0.0,1.8860545096588706,,inf,,,,,,
20240228161400,2024-02-28T16:14:00+09:00,1709104440.0,37.388,136.872,5.0,3.8,1,matched,1,2024-02-28T16:14:29.800+09:00,1709104469.8,29.799999952316284,20240228161429800,2024-02-28T16:14:29.800+09:00,1709104469.8,37.388333333333335,136.87166666666667,5.0,3.8,石川県能登地方,https://www.data.jma.go.jp/eqev/data/daily_map/20240228.html,20240228,29.799999952316284,29.799999952316284,0.04734017095005276,0.0,0.0,1.0028013659338868,,inf,,,,,,
20240228224300,2024-02-28T22:43:00+09:00,1709127780.0,41.987,142.543,67.0,4.5,1,matched,1,2024-02-28T22:43:34.100+09:00,1709127814.1,34.09999990463257,20240228224334100,2024-02-28T22:43:34.100+09:00,1709127814.1,41.986666666666665,142.54333333333332,67.0,4.5,浦河沖,https://www.data.jma.go.jp/eqev/data/daily_map/20240228.html,20240228,34.09999990463257,34.09999990463257,0.04618261400065875,0.0,0.0,1.145903186287884,,inf,,,,,,
20240229084200,2024-02-29T08:42:00+09:00,1709163720.0,35.405,140.557,28.0,4.2,1,matched,1,2024-02-29T08:42:47.300+09:00,1709163767.3,47.299999952316284,20240229084247300,2024-02-29T08:42:47.300+09:00,1709163767.3,35.405,140.55666666666667,28.0,4.2,千葉県東方沖,https://www.data.jma.go.jp/eqev/data/daily_map/20240229.html,20240229,47.299999952316284,47.299999952316284,0.030210817996808314,0.0,0.0,1.5827088286765711,,inf,,,,,,
20240229084500,2024-02-29T08:45:00+09:00,1709163900.0,35.405,140.555,27.0,3.4,1,matched,1,2024-02-29T08:45:54.500+09:00,1709163954.5,54.5,20240229084554500,2024-02-29T08:45:54.500+09:00,1709163954.5,35.405,140.555,27.0,3.4,千葉県東方沖,https://www.data.jma.go.jp/eqev/data/daily_map/20240229.html,20240229,54.5,54.5,0.0,0.0,0.0,1.8166666666666667,,inf,,,,,,
20240229111300,2024-02-29T11:13:00+09:00,1709172780.0,35.388,140.56,29.0,4.6,1,matched,1,2024-02-29T11:13:08.800+09:00,1709172788.8,8.799999952316284,20240229111308800,2024-02-29T11:13:08.800+09:00,1709172788.8,35.388333333333335,140.56,29.0,4.6,千葉県東方沖,https://www.data.jma.go.jp/eqev/data/daily_map/20240229.html,20240229,8.799999952316284,8.799999952316284,0.03706497554879696,0.0,0.0,0.30074632685363556,,inf,,,,,,
20240229123000,2024-02-29T12:30:00+09:00,1709177400.0,35.34,140.557,28.0,4.5,1,matched,1,2024-02-29T12:30:39.100+09:00,1709177439.1,39.09999990463257,20240229123039100,2024-02-29T12:30:39.100+09:00,1709177439.1,35.34,140.55666666666667,28.0,4.5,千葉県東方沖,https://www.data.jma.go.jp/eqev/data/daily_map/20240229.html,20240229,39.09999990463257,39.09999990463257,0.03023515966681633,0.0,0.0,1.3093803620877822,,inf,,,,,,
20240229162700,2024-02-29T16:27:00+09:00,1709191620.0,35.387,140.552,29.0,4.6,1,matched,1,2024-02-29T16:27:21.000+09:00,1709191641.0,21.0,20240229162721000,2024-02-29T16:27:21.000+09:00,1709191641.0,35.38666666666666,140.55166666666668,29.0,4.6,千葉県東方沖,https://www.data.jma.go.jp/eqev/data/daily_map/20240229.html,20240229,21.0,21.0,0.04782172392451183,0.0,0.0,0.7095643447849023,,inf,,,,,,
20240229183500,2024-02-29T18:35:00+09:00,1709199300.0,35.395,140.553,27.0,4.9,2,ambiguous,0,2024-02-29T18:35:42.000+09:00,1709199342.0,42.0,20240229183542000,2024-02-29T18:35:42.000+09:00,1709199342.0,35.395,140.55333333333334,27.0,4.9,千葉県東方沖,https://www.data.jma.go.jp/eqev/data/daily_map/20240229.html,20240229,42.0,42.0,0.03021456540526846,0.0,0.0,1.4060429130810537,1.5009167429707189,0.0948738298896652,20240229183537700,2024-02-29T18:35:37.700+09:00,37.700000047683716,0.22125037357297556,2.0,
20240301010100,2024-03-01T01:01:00+09:00,1709222460.0,36.048,140.09,63.0,3.7,1,matched,1,2024-03-01T01:01:54.500+09:00,1709222514.5,54.5,20240301010154500,2024-03-01T01:01:54.500+09:00,1709222514.5,36.04833333333333,140.09,63.0,3.7,茨城県南部,https://www.data.jma.go.jp/eqev/data/daily_map/20240301.html,20240301,54.5,54.5,0.037064975548089636,0.0,0.0,1.8240796617762847,,inf,,,,,,
20240301053500,2024-03-01T05:35:00+09:00,1709238900.0,35.347,140.355,26.0,3.0,1,matched,1,2024-03-01T05:35:03.300+09:00,1709238903.3,3.299999952316284,20240301053503300,2024-03-01T05:35:03.300+09:00,1709238903.3,35.346666666666664,140.355,26.0,3.0,千葉県南部,https://www.data.jma.go.jp/eqev/data/daily_map/20240301.html,20240301,3.299999952316284,3.299999952316284,0.03706497554879696,0.0,0.0,0.1174129935203022,,inf,,,,,,
20240301054300,2024-03-01T05:43:00+09:00,1709239380.0,35.435,140.55,31.0,5.3,1,matched,1,2024-03-01T05:43:16.600+09:00,1709239396.6,16.59999990463257,20240301054316600,2024-03-01T05:43:16.600+09:00,1709239396.6,35.435,140.55,31.0,5.3,千葉県東方沖,https://www.data.jma.go.jp/eqev/data/daily_map/20240301.html,20240301,16.59999990463257,16.59999990463257,0.0,0.0,0.0,0.553333330154419,,inf,,,,,,
20240301131400,2024-03-01T13:14:00+09:00,1709266440.0,37.345,136.908,11.0,3.8,1,matched,1,2024-03-01T13:14:16.900+09:00,1709266456.9,16.90000009536743,20240301131416900,2024-03-01T13:14:16.900+09:00,1709266456.9,37.345,136.90833333333333,11.0,3.8,石川県能登地方,https://www.data.jma.go.jp/eqev/data/daily_map/20240301.html,20240301,16.90000009536743,16.90000009536743,0.02946655524115557,0.0,0.0,0.5692266475604788,,inf,,,,,,
