year,event_id,sample_role,knet_station,hinet_station,knet_height_m,match_distance_km,event_magnitude,epicentral_distance_km,acceleration_n_samples,acceleration_finite_fraction,acceleration_contains_theoretical_p,velocity_n_samples,velocity_finite_fraction,velocity_start_minus_p_s,velocity_end_minus_p_s,velocity_median_dt_s,velocity_gap_count,velocity_nonmonotonic_count,velocity_contains_theoretical_p,velocity_covers_requested_window,station_match_distance_km,station_match_threshold_km,station_match_within_threshold,qc_status,qc_fail_reasons,qc_warn_reasons,wave_idx,station_code,sensor_class,station_height_m_hdf5,station_height_m_manifest,record_start_time_jst_hdf5,theoretical_p_time_jst,valid_start_minus_theoretical_p_s,valid_end_minus_theoretical_p_s,p_picks_minus_theoretical_p_s,p_pick_trigger_aligned_minus_theoretical_p_s,p_pick_predicted_aligned_minus_theoretical_p_s,p_pick_repaired_aligned_minus_theoretical_p_s,p_pick_diting_acc_aligned_minus_theoretical_p_s,p_pick_diting_vel_aligned_minus_theoretical_p_s,p_pick_refined_aligned_minus_theoretical_p_s,pga_norm_aligned_loc_minus_theoretical_p_s,archive_checksum_ok,velocity_source,velocity_status,acceleration_pre_p_rms,acceleration_post_p_rms,acceleration_post_pre_ratio,velocity_pre_p_rms_counts,velocity_post_p_rms_counts,velocity_post_pre_ratio,final_pick_minus_theoretical_p_s,velocity_zero_fraction,velocity_unique_fraction,velocity_extreme_repeat_fraction,velocity_min_counts,velocity_max_counts
2016,20161231154800,latest_farthest,IBRH07,N.EDSH,3.0,0.1337371819934819,3.8,96.3899786643232,15022,1.0,1,24000,1.0,-119.99156260490417,119.99843740463257,0.009999990463256836,0,0,1,1,0.1337371819934819,0.5,1,PASS,,,35,IBRH07,surface,3.0,3.0,2016-12-31T15:48:44+09:00,2016-12-31T15:48:48.211563+09:00,-4.211562633514404,115.77843737602234,-0.15156269073486328,10.788437366485596,-0.021562576293945312,-0.021562576293945312,-0.3715627193450928,-0.15156269073486328,-0.15156269073486328,13.408437252044678,1,annual_hdf5,loaded,7.916036754404132e-06,0.0025668234173939117,324.2561267752888,38.63842510683946,14654.837115642056,379.281429693882,-0.15156269073486328,0.0005,0.22808333333333333,4.1666666666666665e-05,-104175.0,101712.0
2017,20170101014600,earliest_closest,FKOH03,N.UMIH,85.0,0.0,3.6,92.9502430925174,14774,1.0,1,24000,1.0,-119.99987983703613,119.99012017250061,0.009999990463256836,0,0,1,1,0.0,0.5,1,PASS,,,12,FKOH03,borehole,85.0,85.0,2017-01-01T01:46:19+09:00,2017-01-01T01:46:22.739880+09:00,-3.739879846572876,116.25012016296387,-0.39987993240356445,11.260120153427124,-0.009879827499389648,-0.009879827499389648,-0.3898799419403076,-0.39987993240356445,-0.39987993240356445,12.860120058059692,1,annual_hdf5,loaded,4.057229814882752e-06,0.0002227295759496336,54.89695829716517,102.84727307492099,10973.159832898331,106.69373630261184,-0.39987993240356445,0.0002916666666666667,0.224625,4.1666666666666665e-05,-44477.0,53447.0
2017,20170703061500,midyear_median,IBUH01,N.OIWH,-40.6,0.0,3.2,10.112009737676107,12900,1.0,1,24000,1.0,-119.99111270904541,119.99888730049133,0.009999990463256836,0,0,1,1,0.0,0.5,1,PASS,,,5,IBUH01,borehole,-40.6,-40.6,2017-07-03T06:15:24+09:00,2017-07-03T06:15:39.851113+09:00,-15.851112604141235,104.13888740539551,-0.19111251831054688,-0.8511126041412354,-0.021112680435180664,-0.021112680435180664,-0.2011125087738037,-0.19111251831054688,-0.19111251831054688,3.7088873386383057,1,annual_hdf5,loaded,7.990426166500374e-06,0.0005773520427740773,72.25547558334357,381.77824095036885,28555.08478316953,74.79495089108991,-0.19111251831054688,0.000625,0.2985,4.1666666666666665e-05,-185658.0,132608.0
2017,20171231071100,latest_farthest,OIT015,N.TAKH,267.0,0.1520342932275583,3.9,84.30090090152375,14207,1.0,1,24000,1.0,-119.994300365448,119.99569964408875,0.009999990463256836,0,0,1,1,0.1520342932275583,0.5,1,PASS,,,13,OIT015,single_surface,267.0,267.0,2017-12-31T07:11:51+09:00,2017-12-31T07:11:55.064300+09:00,-4.064300298690796,55.92569971084595,0.28569960594177246,10.935699701309204,-0.014300346374511719,-0.014300346374511719,0.28569960594177246,0.28569960594177246,0.28569960594177246,11.895699739456177,1,annual_hdf5,loaded,1.4257861219469421e-05,0.001490576853328654,104.54421111163845,53.474415919154616,24802.665763703706,463.8230327041189,0.28569960594177246,0.0050416666666666665,0.2801666666666667,4.1666666666666665e-05,-126624.0,155180.0
2018,20180101044200,earliest_closest,CHBH06,N.SSAH,-145.0,0.0,4.4,46.33878587273397,13438,1.0,1,24000,1.0,-119.99784398078918,119.99215579032898,0.009999990463256836,0,0,1,1,0.0,0.5,1,PASS,,,21,CHBH06,borehole,-145.0,-145.0,2018-01-01T04:42:33+09:00,2018-01-01T04:42:47.377844+09:00,-14.377844095230103,105.61215591430664,0.28215599060058594,0.6221559047698975,-0.02784419059753418,-0.02784419059753418,0.2721560001373291,0.28215599060058594,0.28215599060058594,8.422155857086182,1,annual_hdf5,loaded,1.507634673994565e-05,0.001650401005631275,109.46955745309587,1216.078433239186,111255.58801816354,91.48718123535794,0.28215599060058594,8.333333333333333e-05,0.5977083333333333,4.1666666666666665e-05,-616856.0,355697.0
2018,20180808180700,midyear_median,IBRH11,N.IWSH,-36.0,0.0,4.9,130.9115025885409,15126,1.0,1,24000,1.0,-119.99607443809509,119.99392557144165,0.009999990463256836,0,0,1,1,0.0,0.5,1,PASS,,,48,IBRH11,borehole,-36.0,-36.0,2018-08-08T18:07:32+09:00,2018-08-08T18:07:41.256074+09:00,-9.25607442855835,110.7339255809784,-1.0360743999481201,5.74392557144165,-0.016074419021606445,-0.016074419021606445,-1.0360743999481201,-1.0360743999481201,-1.0360743999481201,17.05392551422119,1,annual_hdf5,loaded,5.515164914496365e-06,0.0007544811186889593,136.80118915498596,274.23017032374366,46939.0075388974,171.1664602165522,-1.0360743999481201,0.0007916666666666666,0.4804583333333333,4.1666666666666665e-05,-190681.0,193502.0
2018,20181231231000,latest_farthest,YMTH11,N.MGMH,253.0,0.0173527764935863,5.0,176.07151796902568,15058,1.0,1,24000,1.0,-119.99422979354858,119.99577021598816,0.009999990463256836,0,0,1,1,0.0173527764935863,0.5,1,PASS,,,57,YMTH11,surface,253.0,253.0,2018-12-31T23:10:46+09:00,2018-12-31T23:10:49.574230+09:00,-3.5742297172546387,116.4157702922821,-0.20422983169555664,11.425770282745361,0.005770206451416016,0.005770206451416016,,-0.20422983169555664,-0.20422983169555664,25.795770168304443,1,annual_hdf5,loaded,3.7244888913240576e-06,0.0011828801641740239,317.5952992985057,123.26234111374855,57619.099995267774,467.45096251332683,-0.20422983169555664,0.0,0.505875,4.1666666666666665e-05,-243485.0,264959.0
2019,20190102174700,earliest_closest,FKSH09,N.KRYH,60.0,0.0,3.8,85.56079051378742,14229,1.0,1,24000,1.0,-119.99938011169434,119.99061989784241,0.009999990463256836,0,0,1,1,0.0,0.5,1,PASS,,,16,FKSH09,borehole,60.0,60.0,2019-01-02T17:47:13+09:00,2019-01-02T17:47:28.289380+09:00,-15.289380073547363,104.70061993598938,0.0006198883056640625,-0.2893800735473633,-0.029380083084106445,-0.029380083084106445,0.06061983108520508,0.0006198883056640625,0.0006198883056640625,10.510619878768921,1,annual_hdf5,loaded,4.5075337362757025e-06,0.0004858137946412764,107.778182719199,85.8307483855352,10942.219447016527,127.48600767019045,0.0006198883056640625,0.002416666666666667,0.22095833333333334,4.1666666666666665e-05,-97820.0,76326.0
2019,20190621053300,midyear_median,YMTH11,N.MGMH,253.0,0.0173527764935863,4.0,96.46181727229173,14875,1.0,1,24000,1.0,-119.99284958839417,119.99715042114258,0.009999990463256836,0,0,1,1,0.0173527764935863,0.5,1,PASS,,,22,YMTH11,surface,253.0,253.0,2019-06-21T05:33:36+09:00,2019-06-21T05:33:39.742850+09:00,-3.742849588394165,116.24715042114258,-0.052849531173706055,11.257150411605835,-0.002849578857421875,-0.002849578857421875,-0.08284950256347656,-0.052849531173706055,-0.052849531173706055,13.547150373458862,1,annual_hdf5,loaded,4.530949585751175e-05,0.0011637105398065192,25.683590553868203,73.48594208561612,20172.333913886447,274.5060257972104,-0.052849531173706055,4.1666666666666665e-05,0.36125,4.1666666666666665e-05,-115167.0,124963.0
2019,20191227141000,latest_farthest,MYGH13,N.MSRH,90.0,0.0,4.8,144.77864264733776,13377,1.0,1,24000,1.0,-119.99727892875671,119.99272108078003,0.009999990463256836,0,0,1,1,0.0,0.5,1,PASS,,,8,MYGH13,surface,90.0,90.0,2019-12-27T14:10:11+09:00,2019-12-27T14:10:23.767279+09:00,-12.767278909683228,107.22272109985352,0.23272109031677246,2.2327210903167725,0.002721071243286133,0.002721071243286133,,0.23272109031677246,0.23272109031677246,18.7727210521698,1,annual_hdf5,loaded,0.00014578233829284643,0.0047565642687675234,32.62785001577196,246.37546122683736,51483.15966386808,208.9622051137132,0.23272109031677246,0.0005833333333333334,0.4545416666666667,4.1666666666666665e-05,-238946.0,267256.0
2020,20200103032400,earliest_closest,CHBH06,N.SSAH,-145.0,0.0,5.8,55.9455540683262,13872,1.0,1,24000,1.0,-119.99260187149048,119.99739813804626,0.009999990463256836,0,0,1,1,0.0,0.5,1,PASS,,,30,CHBH06,borehole,-145.0,-145.0,2020-01-03T03:23:49+09:00,2020-01-03T03:24:03.712602+09:00,-14.712601900100708,245.27739810943604,0.33739805221557617,0.287398099899292,-0.03260183334350586,-0.03260183334350586,0.32739806175231934,0.33739805221557617,0.33739805221557617,14.94739818572998,1,annual_hdf5,loaded,1.0754660377625673e-05,0.008488121585564631,789.2505469743685,836.8557050367953,922776.0307239477,1102.6704187711484,0.33739805221557617,0.00016666666666666666,0.6544583333333334,4.1666666666666665e-05,-2815891.0,2945225.0
2020,20200607214400,midyear_median,IBRH15,N.GZNH,45.0,0.0,4.2,103.90653231692248,13700,1.0,1,24000,1.0,-119.99141597747803,119.99858403205872,0.009999990463256836,0,0,1,1,0.0,0.5,1,PASS,,,23,IBRH15,surface,45.0,45.0,2020-06-07T21:44:08+09:00,2020-06-07T21:44:21.971416+09:00,-13.971415996551514,106.01858401298523,-0.14141607284545898,1.0285840034484863,-0.0014159679412841797,-0.0014159679412841797,-0.1714160442352295,-0.14141607284545898,-0.14141607284545898,14.488584041595459,1,annual_hdf5,loaded,1.100946741003766e-05,0.0009035890297157574,82.07381847480909,55.937488606291105,13259.46102808607,237.04069235948543,-0.14141607284545898,0.0009166666666666666,0.24991666666666668,4.1666666666666665e-05,-109548.0,151608.0
2020,20201231234500,latest_farthest,NMRH01,N.STNH,80.0,0.0111194926645683,4.1,100.257339068591,13900,1.0,1,24000,1.0,-119.99211549758911,119.99788451194763,0.009999990463256836,0,0,1,1,0.0111194926645683,0.5,1,PASS,,,10,NMRH01,surface,80.0,80.0,2020-12-31T23:45:50+09:00,2020-12-31T23:45:53.482116+09:00,-3.4821155071258545,116.50788450241089,-0.36211562156677246,11.517884492874146,-0.002115488052368164,-0.002115488052368164,-0.36211562156677246,-0.36211562156677246,-0.36211562156677246,12.117884397506714,1,annual_hdf5,loaded,7.7685799443189e-06,0.001745726253705574,224.71626297444612,1354.9943864711843,14543.468637180977,10.733231652019292,-0.36211562156677246,0.000125,0.3890416666666667,4.1666666666666665e-05,-94252.0,107136.0
2021,20210101015300,earliest_closest,KNGH20,N.MTDH,465.0,0.0,4.7,99.86444729968508,14910,1.0,1,24000,1.0,-119.99946570396423,119.99053430557251,0.009999990463256836,0,0,1,1,0.0,0.5,1,PASS,,,7,KNGH20,surface,465.0,465.0,2021-01-01T01:53:38+09:00,2021-01-01T01:53:53.099466+09:00,-15.099465608596802,104.89053440093994,-0.1694655418395996,-0.09946560859680176,0.0005342960357666016,0.0005342960357666016,-0.17946553230285645,-0.1694655418395996,-0.1694655418395996,13.160534381866455,1,annual_hdf5,loaded,2.4516234031352468e-05,0.0014789917155482463,60.32703528840706,138.7741614809358,36864.45741282516,265.6435248422629,-0.1694655418395996,0.0010833333333333333,0.445625,4.1666666666666665e-05,-171850.0,201534.0
2021,20210701064400,midyear_median,IWTH15,N.YHBH,195.0,0.0,4.2,103.16282725194074,14312,1.0,1,24000,1.0,-119.99273085594177,119.99726915359497,0.009999990463256836,0,0,1,1,0.0,0.5,1,PASS,,,45,IWTH15,surface,195.0,195.0,2021-07-01T06:44:03+09:00,2021-07-01T06:44:18.112731+09:00,-15.112730741500854,104.87726926803589,0.08726930618286133,-0.11273074150085449,-0.002730846405029297,-0.002730846405029297,,0.08726930618286133,0.08726930618286133,16.147269248962402,1,annual_hdf5,loaded,3.114542409701481e-05,0.0025195090398700344,80.89499863678277,425.14843414110277,53976.89537210651,126.96011801419945,0.08726930618286133,0.000875,0.43254166666666666,4.1666666666666665e-05,-207702.0,234607.0
2021,20211231145200,latest_farthest,TYMH04,N.UOZH,154.0,0.0,4.3,82.71968491759218,14719,1.0,1,24000,1.0,-119.99846315383911,119.99153685569763,0.009999990463256836,0,0,1,1,0.0,0.5,1,PASS,,,18,TYMH04,surface,154.0,154.0,2021-12-31T14:52:52+09:00,2021-12-31T14:52:57.188463+09:00,-5.18846321105957,114.80153679847717,-0.14846324920654297,9.81153678894043,0.0015368461608886719,0.0015368461608886719,-0.17846322059631348,-0.14846324920654297,-0.14846324920654297,11.911536693572998,1,annual_hdf5,loaded,3.677405715058705e-05,0.0008442315072507934,22.957257715506554,594.3548297811758,22515.236208902334,37.88180911593129,-0.14846324920654297,0.0002916666666666667,0.42470833333333335,4.1666666666666665e-05,-99519.0,87960.0
2022,20220102034900,earliest_closest,ISKH03,N.UCUH,19.0,0.0,3.6,17.371850534181497,13748,1.0,1,24000,1.0,-119.99510526657104,119.9948947429657,0.009999990463256836,0,0,1,1,0.0,0.5,1,PASS,,,2,ISKH03,surface,19.0,19.0,2022-01-02T03:49:20+09:00,2022-01-02T03:49:35.475105+09:00,-15.475105285644531,104.51489472389221,0.13489460945129395,-0.47510528564453125,0.004894733428955078,0.004894733428955078,0.12489461898803711,0.13489460945129395,0.13489460945129395,3.9648947715759277,1,annual_hdf5,loaded,1.1345454436737104e-05,0.006886720503520629,607.0026142999711,461.57091546153555,88007.1707247597,190.66879601102957,0.13489460945129395,0.0005416666666666666,0.30566666666666664,4.1666666666666665e-05,-721077.0,580909.0
2022,20220607113300,midyear_median,HRSH18,N.HHIH,235.0,0.0,3.8,82.89155653978482,14873,1.0,1,24000,1.0,-119.99054837226868,119.99945163726807,0.009999990463256836,0,0,1,1,0.0,0.5,1,PASS,,,16,HRSH18,surface,235.0,235.0,2022-06-07T11:33:10+09:00,2022-06-07T11:33:25.720548+09:00,-15.720548391342163,104.26945161819458,-0.26054835319519043,-0.7205483913421631,-0.0005483627319335938,-0.0005483627319335938,-0.2805483341217041,-0.26054835319519043,-0.26054835319519043,10.389451503753662,1,annual_hdf5,loaded,1.6837081390844434e-05,0.0010586355037668423,62.87523824304257,93.48698755498148,8247.390082525097,88.21965813878268,-0.26054835319519043,0.0017083333333333334,0.22741666666666666,4.1666666666666665e-05,-84133.0,88070.0
2022,20221230231000,latest_farthest,IBRH07,N.EDSH,3.0,0.1337371819934819,3.9,49.136913093296094,13726,1.0,1,24000,1.0,-119.99627232551575,119.993727684021,0.009999990463256836,0,0,1,1,0.1337371819934819,0.5,1,PASS,,,47,IBRH07,surface,3.0,3.0,2022-12-30T23:10:10+09:00,2022-12-30T23:10:18.256272+09:00,-8.256272315979004,111.73372769355774,0.08372759819030762,6.743727684020996,-0.006272315979003906,-0.006272315979003906,0.07372760772705078,0.08372759819030762,0.08372759819030762,8.07372760772705,1,annual_hdf5,loaded,1.8277554165784165e-05,0.00483753786167148,264.67096296327315,46.3925130075737,28424.720868169195,612.7006067450751,0.08372759819030762,0.003833333333333333,0.29229166666666667,4.1666666666666665e-05,-181842.0,214717.0
2023,20230102142000,earliest_closest,HDKH03,N.MBEH,54.0,0.0,4.2,68.36807061336152,13800,1.0,1,24000,1.0,-119.99248790740967,119.99751210212708,0.009999990463256836,0,0,1,1,0.0,0.5,1,PASS,,,6,HDKH03,borehole,54.0,54.0,2023-01-02T14:20:45+09:00,2023-01-02T14:20:48.992488+09:00,-3.992487907409668,115.99751210212708,0.17751216888427734,11.007512092590332,-0.022487878799438477,-0.022487878799438477,0.14751219749450684,0.17751216888427734,0.17751216888427734,13.527512073516846,1,annual_hdf5,loaded,2.6856572947414116e-06,0.00031369879419463785,116.80522113110575,187.2552339230574,32520.30048423087,173.66831251079134,0.17751216888427734,0.0,0.37004166666666666,4.1666666666666665e-05,-143747.0,142607.0
2023,20230605113500,midyear_median,IWTH26,N.ICEH,17.5,0.0,4.3,111.73745364018733,14144,1.0,1,24000,1.0,-119.99425601959229,119.99574398994446,0.009999990463256836,0,0,1,1,0.0,0.5,1,PASS,,,29,IWTH26,borehole,17.5,17.5,2023-06-05T11:35:23+09:00,2023-06-05T11:35:24.434256+09:00,-1.4342560768127441,118.555743932724,0.5057439804077148,13.565743923187256,-0.014256000518798828,-0.014256000518798828,,0.5057439804077148,0.5057439804077148,18.325743913650513,1,annual_hdf5,loaded,1.1285961127870583e-06,0.0006749407516566694,598.035687000471,118.53633464714078,52266.56478871874,440.9328577967757,0.5057439804077148,0.001625,0.448875,4.1666666666666665e-05,-230175.0,207253.0
2023,20231231073900,latest_farthest,IWTH23,N.KMIH,44.0,0.0,4.0,77.23808657324635,14071,1.0,1,24000,1.0,-119.99968695640564,119.9903130531311,0.009999990463256836,0,0,1,1,0.0,0.5,1,PASS,,,36,IWTH23,surface,44.0,44.0,2023-12-31T07:39:24+09:00,2023-12-31T07:39:28.709687+09:00,-4.709686994552612,115.28031301498413,-0.19968700408935547,10.290313005447388,0.00031304359436035156,0.00031304359436035156,-0.18968701362609863,-0.19968700408935547,-0.19968700408935547,10.6303129196167,1,annual_hdf5,loaded,6.4232710567593015e-06,0.0030051979079225868,467.86098256902505,35.02927347234024,12823.354329516647,366.07537234942095,-0.19968700408935547,0.0002916666666666667,0.26595833333333335,4.1666666666666665e-05,-74137.0,64296.0
2024,20240101160600,earliest_closest,GNMH08,N.TUMH,890.0,0.0,5.5,160.4001442819342,15926,1.0,1,24000,1.0,-119.99349999427795,119.99650001525879,0.009999990463256836,0,0,1,1,0.0,0.5,1,PASS,,,18,GNMH08,borehole,890.0,890.0,2024-01-01T16:06:21+09:00,2024-01-01T16:06:32.253500+09:00,-11.253499984741211,108.73650002479553,-0.07349991798400879,3.746500015258789,-0.02349996566772461,-0.02349996566772461,-0.05349993705749512,-0.07349991798400879,-0.07349991798400879,23.986500024795532,1,annual_hdf5,loaded,1.1718853675330806e-05,0.0007397100609389416,63.12136676781748,171.410007077521,108327.1071477218,631.9765630645494,-0.07349991798400879,0.0,0.5206666666666667,4.1666666666666665e-05,-463811.0,376798.0
2024,20240216233100,midyear_median,MYZH13,N.MJSH,35.0,0.0,3.0,22.749968827954312,13789,1.0,1,24000,1.0,-119.99052953720093,119.99947047233582,0.009999990463256836,0,0,1,1,0.0,0.5,1,PASS,,,4,MYZH13,borehole,35.0,35.0,2024-02-16T23:30:51+09:00,2024-02-16T23:31:05.880530+09:00,-14.880529642105103,105.10947036743164,-6.17052960395813,0.11947035789489746,-0.010529756546020508,-0.2805297374725342,-6.160529613494873,-6.17052960395813,-6.17052960395813,0.21947026252746582,1,annual_hdf5,loaded,0.00023474208935654253,0.0003635146908884876,1.5485705690229088,5447.92078754532,15869.177193645968,2.9128869182395314,-6.17052960395813,0.0007083333333333334,0.278125,4.1666666666666665e-05,-196125.0,104898.0
2024,20241229013300,latest_farthest,WKYH10,N.INMH,40.0,0.0578236149018861,3.9,81.85404728501432,14651,1.0,1,24000,1.0,-119.99484753608704,119.9951524734497,0.009999990463256836,0,0,1,1,0.0578236149018861,0.5,1,PASS,,,39,WKYH10,surface,40.0,40.0,2024-12-29T01:33:36+09:00,2024-12-29T01:33:50.504848+09:00,-14.504847526550293,105.48515248298645,-0.02484750747680664,0.49515247344970703,-0.004847526550292969,-0.004847526550292969,,-0.02484750747680664,-0.02484750747680664,10.835152387619019,1,annual_hdf5,loaded,1.256523887511304e-05,0.0040235789069476445,320.21507485359666,167.51162724765675,28074.59043571844,167.59786109779532,-0.02484750747680664,0.0015,0.23829166666666668,4.1666666666666665e-05,-315100.0,249201.0
