year,event_id,knet_station,hinet_station,series,seconds_relative_to_theoretical_p,value
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,107.01497960090637,7618440.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,107.08497953414917,9728037.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,107.15497946739197,13949379.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,107.22497963905334,3365133.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,107.29497957229614,-4432682.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,107.36497950553894,-6060201.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,107.43497943878174,-3423677.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,107.50497961044312,-275754.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,107.57497954368591,1922730.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,107.64497947692871,1686223.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,107.71497964859009,-3878934.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,107.78497958183289,-9119874.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,107.85497951507568,-2702623.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,107.92497944831848,242614.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,107.99497961997986,2391499.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,108.06497955322266,2767318.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,108.13497948646545,1400920.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,108.20497941970825,-4360896.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,108.27497959136963,2851545.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,108.34497952461243,11368527.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,108.41497945785522,-4119417.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,108.4849796295166,-7147382.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,108.5549795627594,-4019672.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,108.6249794960022,-11500426.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,108.694979429245,-1460688.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,108.76497960090637,13681861.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,108.83497953414917,652150.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,108.90497946739197,1875941.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,108.97497963905334,9710354.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,109.04497957229614,8046674.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,109.11497950553894,-20124036.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,109.18497943878174,-22890688.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,109.25497961044312,-8233095.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,109.32497954368591,6005208.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,109.39497947692871,10246905.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,109.46497964859009,7257405.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,109.53497958183289,9053318.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,109.60497951507568,9908620.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,109.67497944831848,4044319.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,109.74497961997986,9776862.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,109.81497955322266,15341637.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,109.88497948646545,4356937.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,109.95497941970825,-9872966.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,110.02497959136963,-9897211.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,110.09497952461243,-6401954.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,110.16497945785522,-1710713.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,110.2349796295166,167626.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,110.3049795627594,-1615290.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,110.3749794960022,-14100366.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,110.444979429245,-2402266.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,110.51497960090637,4649830.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,110.58497953414917,-96465.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,110.65497946739197,1386671.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,110.72497963905334,11069171.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,110.79497957229614,13871450.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,110.86497950553894,3172907.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,110.93497943878174,-10295428.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,111.00497961044312,-11648409.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,111.07497954368591,-9634409.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,111.14497947692871,-8721528.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,111.21497964859009,-12089371.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,111.28497958183289,-22193216.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,111.35497951507568,11013112.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,111.42497944831848,8853879.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,111.49497961997986,26000012.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,111.56497955322266,23415600.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,111.63497948646545,16438096.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,111.70497941970825,12051999.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,111.77497959136963,-3272008.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,111.84497952461243,1289565.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,111.91497945785522,4384226.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,111.9849796295166,-11153822.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,112.0549795627594,-28797542.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,112.1249794960022,-21526844.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,112.194979429245,-8329484.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,112.26497960090637,1891720.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,112.33497953414917,-2310090.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,112.40497946739197,335382.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,112.47497963905334,1270920.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,112.54497957229614,-5124373.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,112.61497950553894,4290584.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,112.68497943878174,17352353.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,112.75497961044312,11808243.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,112.82497954368591,2670251.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,112.89497947692871,4455621.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,112.96497964859009,7185405.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,113.03497958183289,6623.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,113.10497951507568,-3058102.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,113.17497944831848,-6822957.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,113.24497961997986,-8854433.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,113.31497955322266,-6351495.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,113.38497948646545,3786030.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,113.45497941970825,9769238.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,113.52497959136963,6517196.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,113.59497952461243,-1475888.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,113.66497945785522,-4221083.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,113.7349796295166,-3378461.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,113.8049795627594,3665435.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,113.8749794960022,-6067051.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,113.944979429245,-6136692.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,114.01497960090637,-11750389.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,114.08497953414917,2163985.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,114.15497946739197,11838384.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,114.22497963905334,6426633.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,114.29497957229614,-840011.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,114.36497950553894,2179680.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,114.43497943878174,1514197.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,114.50497961044312,-7188255.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,114.57497954368591,-8539997.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,114.64497947692871,-5049511.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,114.71497964859009,-1931666.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,114.78497958183289,5330096.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,114.85497951507568,5851897.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,114.92497944831848,2842089.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,114.99497961997986,5535397.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,115.06497955322266,3672143.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,115.13497948646545,2470905.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,115.20497941970825,-5592867.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,115.27497959136963,-2747202.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,115.34497952461243,-2389117.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,115.41497945785522,-12364694.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,115.4849796295166,-783005.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,115.5549795627594,2907167.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,115.6249794960022,-10939138.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,115.694979429245,-8250787.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,115.76497960090637,3652222.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,115.83497953414917,11386225.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,115.90497946739197,11482411.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,115.97497963905334,11337567.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,116.04497957229614,-2340947.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,116.11497950553894,-3052750.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,116.18497943878174,-5447483.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,116.25497961044312,-1781519.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,116.32497954368591,-2400271.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,116.39497947692871,-9581080.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,116.46497964859009,-1514826.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,116.53497958183289,-1046856.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,116.60497951507568,-5176015.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,116.67497944831848,1533639.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,116.74497961997986,5342168.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,116.81497955322266,12046963.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,116.88497948646545,2252909.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,116.95497941970825,-201918.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,117.02497959136963,-6107381.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,117.09497952461243,1138206.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,117.16497945785522,3092109.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,117.2349796295166,2387136.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,117.3049795627594,-272133.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,117.3749794960022,-1700908.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,117.444979429245,-177767.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,117.51497960090637,6160931.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,117.58497953414917,-1556698.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,117.65497946739197,-1783751.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,117.72497963905334,-3678610.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,117.79497957229614,-6776852.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,117.86497950553894,-15247472.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,117.93497943878174,-5602278.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,118.00497961044312,11434618.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,118.07497954368591,8156551.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,118.14497947692871,3185027.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,118.21497964859009,7174574.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,118.28497958183289,1032936.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,118.35497951507568,99302.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,118.42497944831848,-4256120.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,118.49497961997986,-6825629.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,118.56497955322266,-362906.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,118.63497948646545,-1908962.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,118.70497941970825,7147068.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,118.77497959136963,6308686.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,118.84497952461243,-2758937.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,118.91497945785522,-9262544.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,118.9849796295166,-5244795.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,119.0549795627594,-7203975.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,119.1249794960022,1611032.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,119.194979429245,2181067.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,119.26497960090637,6145359.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,119.33497953414917,5689493.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,119.40497946739197,7797498.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,119.47497963905334,7631198.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,119.54497957229614,-4531956.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,119.61497950553894,-10138100.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,119.68497943878174,-6471832.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,119.75497961044312,-1183381.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,119.82497954368591,7047733.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,119.89497947692871,11349423.0
2011,20110311144600,IWTH05,N.FSWH,hinet_vertical_raw_counts,119.96497964859009,412600.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-14.919708013534546,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-14.879708051681519,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-14.839708089828491,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-14.799708127975464,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-14.759707927703857,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-14.71970796585083,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-14.679708003997803,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-14.639708042144775,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-14.599708080291748,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-14.55970811843872,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-14.519707918167114,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-14.479707956314087,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-14.43970799446106,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-14.399708032608032,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-14.359708070755005,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-14.319708108901978,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-14.279707908630371,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-14.239707946777344,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-14.199707984924316,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-14.159708023071289,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-14.119708061218262,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-14.079708099365234,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-14.039707899093628,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-13.9997079372406,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-13.959707975387573,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-13.919708013534546,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-13.879708051681519,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-13.839708089828491,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-13.799708127975464,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-13.759707927703857,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-13.71970796585083,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-13.679708003997803,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-13.639708042144775,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-13.599708080291748,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-13.55970811843872,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-13.519707918167114,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-13.479707956314087,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-13.43970799446106,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-13.399708032608032,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-13.359708070755005,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-13.319708108901978,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-13.279707908630371,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-13.239707946777344,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-13.199707984924316,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-13.159708023071289,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-13.119708061218262,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-13.079708099365234,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-13.039707899093628,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-12.9997079372406,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-12.959707975387573,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-12.919708013534546,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-12.879708051681519,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-12.839708089828491,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-12.799708127975464,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-12.759707927703857,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-12.71970796585083,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-12.679708003997803,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-12.639708042144775,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-12.599708080291748,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-12.55970811843872,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-12.519707918167114,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-12.479707956314087,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-12.43970799446106,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-12.399708032608032,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-12.359708070755005,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-12.319708108901978,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-12.279707908630371,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-12.239707946777344,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-12.199707984924316,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-12.159708023071289,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-12.119708061218262,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-12.079708099365234,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-12.039707899093628,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-11.9997079372406,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-11.959707975387573,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-11.919708013534546,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-11.879708051681519,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-11.839708089828491,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-11.799708127975464,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-11.759707927703857,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-11.71970796585083,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-11.679708003997803,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-11.639708042144775,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-11.599708080291748,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-11.55970811843872,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-11.519707918167114,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-11.479707956314087,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-11.43970799446106,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-11.399708032608032,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-11.359708070755005,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-11.319708108901978,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-11.279707908630371,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-11.239707946777344,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-11.199707984924316,0.0
2012,20121231071700,MYGH13,N.MSRH,acceleration_vertical_mps2,-11.159708023071289,0.0
