year,event_id,path,size_bytes,catalog_event,outer_tar_valid,outer_member_count,has_knet_product,has_kiknet_product,has_image_product,product_class,error
2013,20131227073500,/run/media/zhangb/My Passport/knet_data/waveforms/2013/20131227073500.tar,3164160,1,1,3,1,1,1,both,
2013,20131227103200,/run/media/zhangb/My Passport/knet_data/waveforms/2013/20131227103200.tar,8151040,1,1,3,1,1,1,both,
2013,20131227193100,/run/media/zhangb/My Passport/knet_data/waveforms/2013/20131227193100.tar,25303040,1,1,3,1,1,1,both,
2013,20131228212700,/run/media/zhangb/My Passport/knet_data/waveforms/2013/20131228212700.tar,8990720,1,1,3,1,1,1,both,
2013,20131228214300,/run/media/zhangb/My Passport/knet_data/waveforms/2013/20131228214300.tar,3133440,1,1,3,1,1,1,both,
2013,20131229101700,/run/media/zhangb/My Passport/knet_data/waveforms/2013/20131229101700.tar,645120,1,1,2,1,0,1,knet_only,
2013,20131229102200,/run/media/zhangb/My Passport/knet_data/waveforms/2013/20131229102200.tar,16783360,1,1,3,1,1,1,both,
2013,20131230201500,/run/media/zhangb/My Passport/knet_data/waveforms/2013/20131230201500.tar,3829760,1,1,3,1,1,1,both,
2013,20131231100300,/run/media/zhangb/My Passport/knet_data/waveforms/2013/20131231100300.tar,36065280,1,1,3,1,1,1,both,
2013,20131231100800,/run/media/zhangb/My Passport/knet_data/waveforms/2013/20131231100800.tar,1955840,1,1,3,1,1,1,both,
2013,20131231100900,/run/media/zhangb/My Passport/knet_data/waveforms/2013/20131231100900.tar,2918400,1,1,3,1,1,1,both,
2013,20131231101100,/run/media/zhangb/My Passport/knet_data/waveforms/2013/20131231101100.tar,4710400,1,1,3,1,1,1,both,
2013,20131231105800,/run/media/zhangb/My Passport/knet_data/waveforms/2013/20131231105800.tar,2252800,1,1,3,1,1,1,both,
2013,20131231113700,/run/media/zhangb/My Passport/knet_data/waveforms/2013/20131231113700.tar,1515520,1,1,3,1,1,1,both,
2013,20131231171800,/run/media/zhangb/My Passport/knet_data/waveforms/2013/20131231171800.tar,3010560,1,1,3,1,1,1,both,
2014,20140101041600,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140101041600.tar,2426880,1,1,3,1,1,1,both,
2014,20140101233900,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140101233900.tar,13516800,1,1,3,1,1,1,both,
2014,20140102103400,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140102103400.tar,5509120,1,1,3,1,1,1,both,
2014,20140102164800,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140102164800.tar,3747840,1,1,3,1,1,1,both,
2014,20140102221100,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140102221100.tar,13291520,1,1,3,1,1,1,both,
2014,20140102223100,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140102223100.tar,1945600,1,1,3,1,1,1,both,
2014,20140103081000,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140103081000.tar,3727360,1,1,3,1,1,1,both,
2014,20140103105000,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140103105000.tar,7751680,1,1,3,1,1,1,both,
2014,20140103212000,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140103212000.tar,3000320,1,1,3,1,1,1,both,
2014,20140104142200,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140104142200.tar,2037760,1,1,3,1,1,1,both,
2014,20140105030100,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140105030100.tar,3471360,1,1,3,1,1,1,both,
2014,20140105232800,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140105232800.tar,788480,1,1,2,1,0,1,knet_only,
2014,20140106012400,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140106012400.tar,9164800,1,1,3,1,1,1,both,
2014,20140106022100,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140106022100.tar,12984320,1,1,3,1,1,1,both,
2014,20140106070500,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140106070500.tar,3430400,1,1,3,1,1,1,both,
2014,20140106202800,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140106202800.tar,3072000,1,1,3,1,1,1,both,
2014,20140107005700,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140107005700.tar,5304320,1,1,3,1,1,1,both,
2014,20140107221100,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140107221100.tar,4382720,1,1,3,1,1,1,both,
2014,20140107231600,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140107231600.tar,4689920,1,1,3,1,1,1,both,
2014,20140108035100,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140108035100.tar,5908480,1,1,3,1,1,1,both,
2014,20140108212800,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140108212800.tar,6481920,1,1,3,1,1,1,both,
2014,20140109035700,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140109035700.tar,20910080,1,1,3,1,1,1,both,
2014,20140109133200,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140109133200.tar,15370240,1,1,3,1,1,1,both,
2014,20140109152800,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140109152800.tar,4577280,1,1,3,1,1,1,both,
2014,20140111002900,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140111002900.tar,1402880,1,1,3,1,1,1,both,
2014,20140112004600,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140112004600.tar,7587840,1,1,3,1,1,1,both,
2014,20140113082900,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140113082900.tar,3297280,1,1,3,1,1,1,both,
2014,20140114141100,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140114141100.tar,10967040,1,1,3,1,1,1,both,
2014,20140115043300,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140115043300.tar,3409920,1,1,3,1,1,1,both,
2014,20140115144700,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140115144700.tar,5724160,1,1,3,1,1,1,both,
2014,20140115214700,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140115214700.tar,2508800,1,1,3,1,1,1,both,
2014,20140116101200,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140116101200.tar,19404800,1,1,3,1,1,1,both,
2014,20140116212200,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140116212200.tar,5171200,1,1,3,1,1,1,both,
2014,20140116222800,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140116222800.tar,9451520,1,1,3,1,1,1,both,
2014,20140117043200,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140117043200.tar,6666240,1,1,3,1,1,1,both,
2014,20140117183700,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140117183700.tar,12247040,1,1,3,1,1,1,both,
2014,20140117185300,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140117185300.tar,21616640,1,1,3,1,1,1,both,
2014,20140118143100,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140118143100.tar,6574080,1,1,3,1,1,1,both,
2014,20140118153400,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140118153400.tar,6041600,1,1,3,1,1,1,both,
2014,20140121142800,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140121142800.tar,10444800,1,1,3,1,1,1,both,
2014,20140122113100,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140122113100.tar,10342400,1,1,3,1,1,1,both,
2014,20140123182000,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140123182000.tar,4188160,1,1,3,1,1,1,both,
2014,20140124011000,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140124011000.tar,9461760,1,1,3,1,1,1,both,
2014,20140124053800,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140124053800.tar,1658880,1,1,3,1,1,1,both,
2014,20140124153500,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140124153500.tar,983040,1,1,3,1,1,1,both,
2014,20140125212700,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140125212700.tar,5795840,1,1,3,1,1,1,both,
2014,20140126183600,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140126183600.tar,4208640,1,1,3,1,1,1,both,
2014,20140128052500,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140128052500.tar,11315200,1,1,3,1,1,1,both,
2014,20140128052600,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140128052600.tar,1587200,1,1,2,1,0,1,knet_only,
2014,20140128231100,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140128231100.tar,1474560,1,1,3,1,1,1,both,
2014,20140129062800,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140129062800.tar,2836480,1,1,3,1,1,1,both,
2014,20140131220200,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140131220200.tar,4239360,1,1,3,1,1,1,both,
2014,20140201094900,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140201094900.tar,2959360,1,1,3,1,1,1,both,
2014,20140202171300,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140202171300.tar,6266880,1,1,3,1,1,1,both,
2014,20140202200900,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140202200900.tar,1208320,1,1,3,1,1,1,both,
2014,20140203004300,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140203004300.tar,1536000,1,1,3,1,1,1,both,
2014,20140203120800,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140203120800.tar,3287040,1,1,3,1,1,1,both,
2014,20140203210700,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140203210700.tar,5550080,1,1,3,1,1,1,both,
2014,20140204093500,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140204093500.tar,17971200,1,1,3,1,1,1,both,
2014,20140205233000,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140205233000.tar,3031040,1,1,3,1,1,1,both,
2014,20140206004600,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140206004600.tar,10803200,1,1,3,1,1,1,both,
2014,20140206023200,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140206023200.tar,29982720,1,1,3,1,1,1,both,
2014,20140206211000,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140206211000.tar,11898880,1,1,3,1,1,1,both,
2014,20140207094300,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140207094300.tar,3379200,1,1,3,1,1,1,both,
2014,20140208021800,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140208021800.tar,33669120,1,1,3,1,1,1,both,
2014,20140208113400,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140208113400.tar,24197120,1,1,3,1,1,1,both,
2014,20140209125000,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140209125000.tar,7915520,1,1,3,1,1,1,both,
2014,20140209195500,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140209195500.tar,10752000,1,1,3,1,1,1,both,
2014,20140209223400,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140209223400.tar,5888000,1,1,3,1,1,1,both,
2014,20140210075700,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140210075700.tar,8683520,1,1,3,1,1,1,both,
2014,20140210095200,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140210095200.tar,4679680,1,1,3,1,1,1,both,
2014,20140210183700,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140210183700.tar,2662400,1,1,3,1,1,1,both,
2014,20140210190300,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140210190300.tar,11018240,1,1,3,1,1,1,both,
2014,20140211041400,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140211041400.tar,38379520,1,1,3,1,1,1,both,
2014,20140211083900,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140211083900.tar,4167680,1,1,3,1,1,1,both,
2014,20140211150500,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140211150500.tar,15923200,1,1,3,1,1,1,both,
2014,20140212002200,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140212002200.tar,2918400,1,1,3,1,1,1,both,
2014,20140212063400,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140212063400.tar,10895360,1,1,3,1,1,1,both,
2014,20140212232200,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140212232200.tar,5795840,1,1,3,1,1,1,both,
2014,20140213201500,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140213201500.tar,4444160,1,1,3,1,1,1,both,
2014,20140214190400,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140214190400.tar,8796160,1,1,3,1,1,1,both,
2014,20140216055300,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140216055300.tar,2467840,1,1,3,1,1,1,both,
2014,20140216064100,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140216064100.tar,1843200,1,1,3,1,1,1,both,
2014,20140218135600,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140218135600.tar,5908480,1,1,3,1,1,1,both,
2014,20140218210300,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140218210300.tar,6860800,1,1,3,1,1,1,both,
2014,20140219002900,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140219002900.tar,11264000,1,1,3,1,1,1,both,
2014,20140219014900,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140219014900.tar,8407040,1,1,3,1,1,1,both,
2014,20140219050200,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140219050200.tar,10670080,1,1,3,1,1,1,both,
2014,20140219152000,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140219152000.tar,5027840,1,1,3,1,1,1,both,
2014,20140219190800,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140219190800.tar,3840000,1,1,3,1,1,1,both,
2014,20140220004200,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140220004200.tar,3092480,1,1,3,1,1,1,both,
2014,20140220025700,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140220025700.tar,1802240,1,1,3,1,1,1,both,
2014,20140220111200,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140220111200.tar,4116480,1,1,3,1,1,1,both,
2014,20140221153300,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140221153300.tar,4188160,1,1,3,1,1,1,both,
2014,20140222073100,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140222073100.tar,10117120,1,1,3,1,1,1,both,
2014,20140222084100,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140222084100.tar,1413120,1,1,3,1,1,1,both,
2014,20140223135400,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140223135400.tar,13803520,1,1,3,1,1,1,both,
2014,20140224094100,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140224094100.tar,9820160,1,1,3,1,1,1,both,
2014,20140224163900,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140224163900.tar,9646080,1,1,3,1,1,1,both,
2014,20140225010500,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140225010500.tar,3123200,1,1,3,1,1,1,both,
2014,20140225195400,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140225195400.tar,7976960,1,1,3,1,1,1,both,
2014,20140225205900,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140225205900.tar,7792640,1,1,3,1,1,1,both,
2014,20140226195700,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140226195700.tar,3829760,1,1,3,1,1,1,both,
2014,20140227140400,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140227140400.tar,3235840,1,1,3,1,1,1,both,
2014,20140227230400,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140227230400.tar,7290880,1,1,3,1,1,1,both,
2014,20140227233300,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140227233300.tar,4536320,1,1,3,1,1,1,both,
2014,20140301052200,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140301052200.tar,8611840,1,1,3,1,1,1,both,
2014,20140301235700,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140301235700.tar,7434240,1,1,3,1,1,1,both,
2014,20140302151400,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140302151400.tar,4003840,1,1,3,1,1,1,both,
2014,20140304052800,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140304052800.tar,5283840,1,1,3,1,1,1,both,
2014,20140305023000,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140305023000.tar,10557440,1,1,3,1,1,1,both,
2014,20140306145300,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140306145300.tar,15175680,1,1,3,1,1,1,both,
2014,20140308033400,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140308033400.tar,7034880,1,1,3,1,1,1,both,
2014,20140309060700,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140309060700.tar,5724160,1,1,3,1,1,1,both,
2014,20140309180900,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140309180900.tar,3799040,1,1,3,1,1,1,both,
2014,20140310001300,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140310001300.tar,9635840,1,1,3,1,1,1,both,
2014,20140310155300,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140310155300.tar,9185280,1,1,3,1,1,1,both,
2014,20140312050400,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140312050400.tar,23357440,1,1,3,1,1,1,both,
2014,20140314020700,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140314020700.tar,98344960,1,1,3,1,1,1,both,
2014,20140314034600,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140314034600.tar,8161280,1,1,3,1,1,1,both,
2014,20140314044100,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140314044100.tar,7290880,1,1,3,1,1,1,both,
2014,20140315083500,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140315083500.tar,2027520,1,1,3,1,1,1,both,
2014,20140316090500,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140316090500.tar,4321280,1,1,3,1,1,1,both,
2014,20140317180300,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140317180300.tar,17090560,1,1,3,1,1,1,both,
2014,20140318104900,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140318104900.tar,4147200,1,1,3,1,1,1,both,
2014,20140318113400,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140318113400.tar,6430720,1,1,3,1,1,1,both,
2014,20140319022400,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140319022400.tar,14919680,1,1,3,1,1,1,both,
2014,20140319060000,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140319060000.tar,2611200,1,1,3,1,1,1,both,
2014,20140319072300,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140319072300.tar,6389760,1,1,3,1,1,1,both,
2014,20140319113800,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140319113800.tar,1361920,1,1,3,1,1,1,both,
2014,20140320004800,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140320004800.tar,7321600,1,1,3,1,1,1,both,
2014,20140320181800,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140320181800.tar,9093120,1,1,3,1,1,1,both,
2014,20140322033300,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140322033300.tar,6983680,1,1,3,1,1,1,both,
2014,20140322140500,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140322140500.tar,3389440,1,1,3,1,1,1,both,
2014,20140322200500,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140322200500.tar,17756160,1,1,3,1,1,1,both,
2014,20140323044100,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140323044100.tar,4864000,1,1,3,1,1,1,both,
2014,20140324191600,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140324191600.tar,5775360,1,1,3,1,1,1,both,
2014,20140324214800,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140324214800.tar,3194880,1,1,3,1,1,1,both,
2014,20140325095600,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140325095600.tar,6420480,1,1,3,1,1,1,both,
2014,20140325234300,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140325234300.tar,3205120,1,1,3,1,1,1,both,
2014,20140326045400,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140326045400.tar,11991040,1,1,3,1,1,1,both,
2014,20140327142000,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140327142000.tar,6881280,1,1,3,1,1,1,both,
2014,20140328031700,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140328031700.tar,7116800,1,1,3,1,1,1,both,
2014,20140328034600,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140328034600.tar,6860800,1,1,3,1,1,1,both,
2014,20140329105300,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140329105300.tar,22579200,1,1,3,1,1,1,both,
2014,20140329163900,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140329163900.tar,10997760,1,1,3,1,1,1,both,
2014,20140330042800,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140330042800.tar,9512960,1,1,3,1,1,1,both,
2014,20140330122300,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140330122300.tar,21862400,1,1,3,1,1,1,both,
2014,20140330201200,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140330201200.tar,18984960,1,1,3,1,1,1,both,
2014,20140331115900,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140331115900.tar,4505600,1,1,3,1,1,1,both,
2014,20140401011500,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140401011500.tar,4474880,1,1,3,1,1,1,both,
2014,20140401063700,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140401063700.tar,5253120,1,1,3,1,1,1,both,
2014,20140401080200,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140401080200.tar,7669760,1,1,3,1,1,1,both,
2014,20140401130800,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140401130800.tar,20664320,1,1,3,1,1,1,both,
2014,20140402045900,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140402045900.tar,3942400,1,1,3,1,1,1,both,
2014,20140403003800,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140403003800.tar,2416640,1,1,3,1,1,1,both,
2014,20140403082200,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140403082200.tar,48599040,1,1,3,1,1,1,both,
2014,20140403094700,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140403094700.tar,8151040,1,1,3,1,1,1,both,
2014,20140404004600,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140404004600.tar,7168000,1,1,3,1,1,1,both,
2014,20140404062000,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140404062000.tar,2027520,1,1,3,1,1,1,both,
2014,20140404125500,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140404125500.tar,3635200,1,1,3,1,1,1,both,
2014,20140405101600,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140405101600.tar,30054400,1,1,3,1,1,1,both,
2014,20140406012400,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140406012400.tar,14417920,1,1,3,1,1,1,both,
2014,20140407130700,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140407130700.tar,1249280,1,1,3,1,1,1,both,
2014,20140408050800,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140408050800.tar,15247360,1,1,3,1,1,1,both,
2014,20140408181900,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140408181900.tar,3184640,1,1,3,1,1,1,both,
2014,20140408214900,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140408214900.tar,3246080,1,1,3,1,1,1,both,
2014,20140408231100,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140408231100.tar,2365440,1,1,3,1,1,1,both,
2014,20140409151100,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140409151100.tar,1218560,1,1,3,1,1,1,both,
2014,20140409182300,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140409182300.tar,6594560,1,1,3,1,1,1,both,
2014,20140410131700,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140410131700.tar,9472000,1,1,3,1,1,1,both,
2014,20140410131900,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140410131900.tar,18319360,1,1,3,1,1,1,both,
2014,20140411005300,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140411005300.tar,4884480,1,1,3,1,1,1,both,
2014,20140411074300,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140411074300.tar,7147520,1,1,3,1,1,1,both,
2014,20140411124500,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140411124500.tar,3819520,1,1,3,1,1,1,both,
2014,20140412000100,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140412000100.tar,1034240,1,1,3,1,1,1,both,
2014,20140413181600,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140413181600.tar,34334720,1,1,3,1,1,1,both,
2014,20140414132900,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140414132900.tar,1013760,1,1,3,1,1,1,both,
2014,20140415103500,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140415103500.tar,8816640,1,1,3,1,1,1,both,
2014,20140415204300,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140415204300.tar,8540160,1,1,3,1,1,1,both,
2014,20140416002800,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140416002800.tar,512000,1,1,2,1,0,1,knet_only,
2014,20140416033600,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140416033600.tar,11366400,1,1,3,1,1,1,both,
2014,20140416211600,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140416211600.tar,6174720,1,1,3,1,1,1,both,
2014,20140417022000,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140417022000.tar,12871680,1,1,3,1,1,1,both,
2014,20140417031700,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140417031700.tar,25344000,1,1,3,1,1,1,both,
2014,20140417172300,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140417172300.tar,4782080,1,1,3,1,1,1,both,
2014,20140417234300,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140417234300.tar,17336320,1,1,3,1,1,1,both,
2014,20140418075300,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140418075300.tar,38359040,1,1,3,1,1,1,both,
2014,20140420160800,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140420160800.tar,7239680,1,1,3,1,1,1,both,
2014,20140421043000,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140421043000.tar,8007680,1,1,3,1,1,1,both,
2014,20140421164600,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140421164600.tar,11089920,1,1,3,1,1,1,both,
2014,20140422053900,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140422053900.tar,6850560,1,1,3,1,1,1,both,
2014,20140422062200,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140422062200.tar,7188480,1,1,3,1,1,1,both,
2014,20140422135800,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140422135800.tar,5335040,1,1,3,1,1,1,both,
2014,20140422152300,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140422152300.tar,3020800,1,1,3,1,1,1,both,
2014,20140424025900,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140424025900.tar,2365440,1,1,3,1,1,1,both,
2014,20140424172200,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140424172200.tar,8417280,1,1,3,1,1,1,both,
2014,20140425084300,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140425084300.tar,12748800,1,1,3,1,1,1,both,
2014,20140426041500,/run/media/zhangb/My Passport/knet_data/waveforms/2014/20140426041500.tar,7393280,1,1,3,1,1,1,both,
