protocol,population,row_index,event_id,requested_elapsed_time_seconds,actual_station_count,n_targets,eligible_ge5,truth_p95_p05_range,base_p95_p05_range,final_p95_p05_range,base_range_ratio,final_range_ratio,base_range_abs_error,final_range_abs_error,base_pairwise_delta_mae,final_pairwise_delta_mae,base_pairwise_delta_rmse,final_pairwise_delta_rmse,base_field_mean_error,final_field_mean_error,base_centered_error_mae,final_centered_error_mae,base_centered_error_rmse,final_centered_error_rmse,truth_ptp_range_diagnostic,base_ptp_range_diagnostic,final_ptp_range_diagnostic
normal,all,3634,20110904230500,3.0,11,15,True,0.7920814633369445,0.6212890803813933,0.5863683462142943,0.7843752305021464,0.7402879291531386,0.17079238295555121,0.20571311712265017,0.25284551098233177,0.25421356473650253,0.3097585204751441,0.31192644494641447,-0.036301581064860027,-0.044277934233347575,0.17108794689178466,0.17347934087117514,0.2116053539096859,0.21308632826444776,0.9129402041435242,0.8121811747550964,0.7602686882019043
normal,all,3635,20110904230500,5.0,16,15,True,0.957750219106674,0.8168966054916378,0.7914671063423153,0.8529328307056769,0.8263815455772419,0.14085361361503623,0.1662831127643587,0.23753036771501815,0.23803518613179525,0.2927871506976114,0.29207304348466817,-0.10648255745569865,-0.11096307833989462,0.15304603629642063,0.15324001895056832,0.2000117012069345,0.19952387311009145,1.136968731880188,1.065506935119629,1.0553826093673706
normal,all,3636,20110904230500,10.0,20,15,True,0.7924439132213591,0.7238680958747863,0.7099542498588561,0.9134628757916687,0.895904729677114,0.06857581734657281,0.08248966336250296,0.1769484519958496,0.17477146443866548,0.22572830530626378,0.22388965740179242,0.003090643882751465,0.0048885345458984375,0.10824957052866616,0.10633521874745687,0.1542017887304521,0.15294575309358194,0.9129402041435242,0.7907136678695679,0.7864198684692383
normal,all,3637,20110904230500,20.0,20,15,True,0.8592900216579433,0.8124213278293604,0.8141241848468777,0.9454564900705434,0.9474381923766306,0.04686869382858294,0.045165836811065674,0.06851008051917666,0.06860121091206868,0.10081293415499112,0.10000256662863492,-0.017638349533081056,-0.015928212801615396,0.04779857317606609,0.04799788581000433,0.06886834485720805,0.06831475844754777,1.136968731880188,1.1025776267051697,1.102554976940155
normal,all,3638,20110904230500,40.0,20,15,True,0.7924439132213591,0.7941671729087828,0.7952902317047117,1.0021746140751067,1.0035918232645413,0.001723259687423706,0.0028463184833525945,0.06829151426042829,0.06727151984260196,0.09642522977500653,0.09480011352714782,-0.01870807409286499,-0.016731417179107665,0.04273296833038331,0.04189006646474202,0.06587097214005556,0.06476080639467094,0.9129402041435242,0.9351739883422852,0.9361696243286133
normal,all,3639,20110904230500,90.0,20,15,True,0.957750219106674,0.9690775811672208,0.9689012408256528,1.011827052434519,1.0116429330910304,0.011327362060546742,0.011151021718978749,0.06543803101494199,0.06435341494424003,0.09289538965022232,0.09133611520879449,-0.01701765457789103,-0.014811344941457113,0.041782176759507926,0.04101223521762424,0.06345963227536405,0.06239444504656873,1.136968731880188,1.1514729857444763,1.1522239446640015
normal,all,3640,20110905114300,1.0,1,6,True,0.5302378535270691,0.28640827536582947,0.28305917978286743,0.5401505634889722,0.5338343498111212,0.24382957816123962,0.24717867374420166,0.2114043633143107,0.1974214235941569,0.2731554593789537,0.2598762135476922,0.3390265107154846,0.3092794020970662,0.12456087271372478,0.11670151021745474,0.17632109085005404,0.16774937452427569,0.6829749345779419,0.3304654359817505,0.3325333595275879
normal,all,3641,20110905114300,3.0,2,6,True,0.5302378535270691,0.45882171392440796,0.46883463859558105,0.8653130116463568,0.8841968476542323,0.07141613960266113,0.06140321493148804,0.12834630807240804,0.13228987058003744,0.157741057161438,0.16162446892444088,0.2082244356473287,0.2048542102177938,0.09298337830437553,0.09579806857638888,0.10182141456656693,0.10432814608066296,0.6829749345779419,0.5890581607818604,0.6074725389480591
normal,all,3642,20110905114300,5.0,3,6,True,0.5302378535270691,0.5300588607788086,0.5476309359073639,0.9996624293285177,1.0328024154907056,0.00017899274826049805,0.0173930823802948,0.17572182019551594,0.18192886511484782,0.20270826069987613,0.2073388348223582,0.20206805070241293,0.19313238064448038,0.11451292037963866,0.11811846494674684,0.13084761963821528,0.13383664238150728,0.6829749345779419,0.6281120777130127,0.6458069086074829
normal,all,3643,20110905114300,10.0,3,3,False,0.029646563529968306,0.05639312267303476,0.05811585187911983,1.9021807575110559,1.9602896578678763,0.02674655914306645,0.028469288349151523,0.022960583368937176,0.028869152069091797,0.028067718141479774,0.032889637728676605,0.46934457619984943,0.42737674713134766,0.015278047985500753,0.01770194371541341,0.01620490462452189,0.018988841196200708,0.03294062614440918,0.06265902519226074,0.06457316875457764
normal,all,3644,20110905114300,20.0,3,3,False,0.029646563529968306,0.06623092889785775,0.06283460855484013,2.2340170667979122,2.119456728646597,0.03658436536788945,0.033188045024871826,0.041861534118652344,0.035538832346598305,0.045843740229497186,0.03962027158614009,0.3405690590540568,0.3183041413625081,0.024036460452609598,0.021090295579698343,0.026467895762159476,0.02287477446562406,0.03294062614440918,0.07358992099761963,0.0698162317276001
normal,all,3645,20110905114300,40.0,6,6,True,0.5302378535270691,0.5360856056213379,0.5361441373825073,1.0110285451243632,1.0111389328697498,0.005847752094268799,0.005906283855438232,0.04149317741394043,0.041459210713704425,0.048715426676396736,0.048859729760318875,0.011409123738606771,0.012777288754781088,0.024496356646219894,0.02444867293039958,0.03144567270351218,0.031538819943651646,0.6829749345779419,0.7076927423477173,0.7074239253997803
normal,all,3646,20110905114300,90.0,6,6,True,0.5302378535270691,0.5417988002300262,0.5432003140449524,1.021803322086598,1.0244465015684165,0.011560946702957153,0.0129624605178833,0.043832619984944664,0.04400599002838135,0.05088774477280227,0.05116824577945326,0.012835264205932617,0.013754347960154215,0.02833410104115804,0.028351445992787678,0.03284789800518612,0.03302896062641173,0.6829749345779419,0.7120721340179443,0.7141296863555908
normal,all,3647,20110905170400,1.0,3,15,True,0.947644180059433,0.5343290150165554,0.5641946613788602,0.5638498354762693,0.595365510864506,0.4133151650428776,0.38344951868057275,0.2659075668879918,0.2625395502362933,0.3233362198460733,0.32081395870196844,0.05573004881540934,0.04425544738769531,0.17451711071862117,0.17057031949361168,0.22088068837428013,0.21915765599011106,1.1727334856987,0.7676700949668884,0.7716276049613953
normal,all,3648,20110905170400,3.0,9,15,True,0.8859400272369383,0.5604977428913117,0.5724630057811738,0.6326587868925925,0.6461645124744687,0.3254422843456266,0.3134770214557645,0.2057641835439773,0.20680287451971144,0.25950317473473206,0.26306181444783716,-0.0798477570215861,-0.07763413985570272,0.14016538778940835,0.1395373853047689,0.1772744170078007,0.17970543073673245,1.1050865650177002,0.761720597743988,0.7507128715515137
normal,all,3649,20110905170400,5.0,17,15,True,0.8033113539218901,0.6161813378334046,0.5987020909786224,0.7670516977322829,0.7452927038260648,0.18713001608848556,0.20460926294326776,0.20230732758839926,0.20900113809676396,0.26984859149503604,0.2747581549260959,0.004945401350657145,0.0039033889770507812,0.12986047585805258,0.13439790407816568,0.1843416820875452,0.18769555240490696,0.9890376925468445,0.6769945621490479,0.6320652961730957
normal,all,3650,20110905170400,10.0,20,15,True,0.8016702115535734,0.6482281923294066,0.6456968784332275,0.8085970801798806,0.8054395300305821,0.15344201922416678,0.1559733331203459,0.15127812453678677,0.14830399921962192,0.19091042183581955,0.18698982216543314,0.0678388277689616,0.06689745982487996,0.09962510002983942,0.09721553590562608,0.13041664621734808,0.12773836676431563,0.9890376925468445,0.7103310823440552,0.7152695655822754
normal,all,3651,20110905170400,20.0,25,15,True,0.9601537287235259,0.8920436799526213,0.8746004998683927,0.9290633918992813,0.9108963218120585,0.06811004877090454,0.08555322885513317,0.08285013266972133,0.09198588303157261,0.10878027687254709,0.12283321314266303,0.022494916121164957,0.030531116326649985,0.05760598712497287,0.06527606116400823,0.07431107609469624,0.0839110591664993,1.1727334856987,1.0617331862449646,1.0008460879325867
normal,all,3652,20110905170400,40.0,25,15,True,1.0257323324680327,0.9245791375637054,0.8820947170257568,0.9013844141376134,0.8599657913710618,0.10115319490432739,0.14363761544227593,0.07327354635511125,0.08408975374130975,0.09943932051932264,0.1168878851895461,0.019098488489786784,0.0273101806640625,0.04728204992082384,0.05417609373728435,0.06792998810413167,0.07984962697829447,1.1113531589508057,0.9743263125419617,0.9763972759246826
normal,all,3653,20110905170400,90.0,25,15,True,1.073340994119644,0.9597843229770658,0.9201244592666624,0.8942026142999249,0.857252694444369,0.11355667114257806,0.15321653485298148,0.060702245576041085,0.0703760964529855,0.08941301280392656,0.10643986193254266,0.022674977779388428,0.030493239561716717,0.042588265736897786,0.05059158802032469,0.061080716002530046,0.07271226831722012,1.1790000796318054,1.1153504252433777,1.1163358092308044
normal,all,3654,20110905210300,1.0,2,4,False,0.2655989468097686,0.08259599208831792,0.08007197976112379,0.31098011901182765,0.3014770228681448,0.18300295472145067,0.1855269670486448,0.1674221952756246,0.16298985481262207,0.18666462107379478,0.1809676878028178,0.1859237253665924,0.13476324081420898,0.10167810320854187,0.10021102428436279,0.11430826866519224,0.11081962376204767,0.3014589548110962,0.0897897481918335,0.08949434757232666
normal,all,3655,20110905210300,3.0,2,5,True,0.2536456108093261,0.2145285367965699,0.18209583759307857,0.8457805996013792,0.7179144043220448,0.039117074012756214,0.07154977321624756,0.09534127712249756,0.09534151554107666,0.11359675406322246,0.11703411791209013,0.05478971004486084,0.0208646297454834,0.06573246955871583,0.06773063659667969,0.07184489552835399,0.07401887531018292,0.3014589548110962,0.23321807384490967,0.19348204135894775
normal,all,3656,20110905210300,5.0,4,4,False,0.2655989468097686,0.04547485113143912,0.04011078476905827,0.1712162328866832,0.1510201198116461,0.22012409567832947,0.22548816204071032,0.1760966976483663,0.17438105742136636,0.19292012493517655,0.19107161100529232,0.16280874609947205,0.12201559543609619,0.10503217577934265,0.10360711812973022,0.11813896680129106,0.11700698782363023,0.3014589548110962,0.052904605865478516,0.04646313190460205
normal,all,3657,20110905210300,10.0,5,5,True,0.2536456108093261,0.08796164989471422,0.09752316474914546,0.3467895604976107,0.3844859149660464,0.1656839609146119,0.15612244606018066,0.12599565982818603,0.13233072757720948,0.14206365830467874,0.14845496042849285,0.050879478454589844,0.04143655300140381,0.07797398567199706,0.08093910217285157,0.08984894659573592,0.09389116098084073,0.3014589548110962,0.10389447212219238,0.11818599700927734
normal,all,3658,20110905210300,20.0,5,5,True,0.2536456108093261,0.23543624877929692,0.22969100475311266,0.9282094337373817,0.9055587597996286,0.018209362030029208,0.023954606056213468,0.017921853065490722,0.016485381126403808,0.021129655854503743,0.020048127386612317,0.023068618774414063,0.02290945053100586,0.012755308151245117,0.012224664688110351,0.013363567735148638,0.0126795490725788,0.3014589548110962,0.27691900730133057,0.2722057104110718
normal,all,3659,20110905210300,40.0,4,4,False,0.2655989468097686,0.2033821225166319,0.2014607250690459,0.7657489796535278,0.7585147738305574,0.062216824293136685,0.0641382217407227,0.06178182363510132,0.061765829722086586,0.07081174468565347,0.0710062197365219,0.012126535177230835,0.012894392013549805,0.042378634214401245,0.042725563049316406,0.04336316056902235,0.04348225172960471,0.3014589548110962,0.23253262042999268,0.23040306568145752
normal,all,3660,20110905210300,90.0,4,4,False,0.2655989468097686,0.19509060978889448,0.19253092408180228,0.7345308109547035,0.7248934018541112,0.07050833702087411,0.07306802272796631,0.06804013252258301,0.06747078895568848,0.07870041217488247,0.07851006940592946,0.019631564617156982,0.02057194709777832,0.04739093780517578,0.047548651695251465,0.04819396309379574,0.048077402428754905,0.3014589548110962,0.22123372554779053,0.21857941150665283
normal,all,3661,20110905211400,1.0,3,15,True,0.6809283912181855,0.6098880589008331,0.601761037111282,0.8956713609925109,0.8837361532755705,0.0710403323173524,0.07916735410690345,0.20370513257526215,0.2105969338189988,0.2502424374501862,0.2579643776143911,-0.08120103279749552,-0.11628870964050293,0.1400577476289537,0.1444927167892456,0.17094812907371884,0.17622321845240507,0.8269167542457581,0.7872135043144226,0.772401750087738
normal,all,3662,20110905211400,3.0,6,15,True,0.8720113933086395,0.7069887995719907,0.725565046072006,0.8107563788696499,0.8320591355108587,0.16502259373664885,0.14644634723663352,0.20815122922261556,0.21991812388102214,0.255282306154126,0.2676584493778058,-0.012285967667897543,-0.02838154633839925,0.1366415209240384,0.1453272925482856,0.17439101483879693,0.1828455301911644,0.9772322177886963,0.9063335657119751,0.8998607993125916
normal,all,3663,20110905211400,5.0,12,15,True,0.7268399626016614,0.5244648814201356,0.531115859746933,0.7215685823642092,0.7307191226055447,0.2023750811815258,0.1957241028547284,0.20458321401051113,0.21391710270018804,0.2515325948702155,0.26108709249938006,-0.07287863294283549,-0.08783111373583476,0.13427215046352808,0.1404384258058336,0.17182947437794402,0.17835643883124583,1.133857101202011,0.6141399145126343,0.6185175180435181
normal,all,3664,20110905211400,10.0,19,15,True,0.8752173691987988,0.6266851663589476,0.6187662422657012,0.7160337402040303,0.7069857889499371,0.24853220283985122,0.2564511269330976,0.1713816069421314,0.17181355555852254,0.24133055735496312,0.24131420053772568,-0.0054197529951731365,-0.017651853958765666,0.10234319316016303,0.10425502194298639,0.16486015596919307,0.1648489821357984,1.2515356242656708,0.8038933277130127,0.8088992238044739
normal,all,3665,20110905211400,20.0,10,10,True,0.6675641030073165,0.507363212108612,0.5099025309085845,0.7600217115075334,0.7638255691273981,0.16020089089870448,0.157661572098732,0.08657462464438545,0.08566594786114162,0.13011768941086324,0.1276221125591976,-0.016058522462844848,-0.018191367387771606,0.05473219275474548,0.05360745191574097,0.08728559957936843,0.08561151573434864,0.7918156385421753,0.5554606914520264,0.5501366853713989
normal,all,3666,20110905211400,40.0,25,15,True,0.7260579526424407,0.695522952079773,0.6971051573753355,0.9579441276670305,0.9601232998526724,0.03053500056266767,0.028952795267105147,0.031207989511035737,0.030828324953715007,0.038500921521085404,0.03790548664041501,-0.024412759145100913,-0.021641552448272705,0.022033269670274518,0.021806820233662923,0.0263011364847091,0.02589437702427146,0.9772322177886963,0.910454273223877,0.9126861095428467
normal,all,3667,20110905211400,90.0,25,15,True,0.8060840278863904,0.7790876924991605,0.7796245098114011,0.9665092788675937,0.967175235881589,0.026996335387229897,0.026459518074989363,0.03167692990530105,0.03196756328855242,0.038551342071032176,0.03885949786424731,-0.021368513504664104,-0.019082520405451456,0.02187518543667263,0.022078120973375106,0.026335580277568906,0.026546090760323625,1.1440498530864716,1.0806230902671814,1.0792999267578125
normal,all,3675,20110906125900,1.0,1,4,False,0.40543272495269767,0.23384584784507734,0.2371404051780699,0.5767808897822948,0.5849069169385311,0.17158687710762033,0.16829231977462777,0.3927830259005229,0.3942033052444458,0.43305545025456016,0.4333611076937499,0.14474818110466003,0.11428803205490112,0.23195722699165344,0.23156726360321045,0.265191220863724,0.26537839705424915,0.4481680393218994,0.2662665843963623,0.2713073492050171
normal,all,3676,20110906125900,3.0,2,4,False,0.40543272495269767,0.31510531604290004,0.33408770859241477,0.7772074049514966,0.8240274847852826,0.09032740890979762,0.0713450163602829,0.42601030071576435,0.435295174519221,0.47487183074395534,0.4862094561779525,0.1776047796010971,0.1480141431093216,0.2332587093114853,0.2366711050271988,0.290798419635997,0.29774126893802044,0.4481680393218994,0.3633454442024231,0.38437527418136597
normal,all,3677,20110906125900,5.0,4,4,False,0.40543272495269767,0.20720334649086003,0.20668877363204974,0.5110671481070865,0.5097979539174209,0.19822937846183764,0.19874395132064793,0.23053969939549765,0.23520545164744058,0.2715071954966568,0.2758211872499994,0.0690019428730011,0.06361788511276245,0.1364424079656601,0.1381411850452423,0.16626352261522198,0.16890529225278794,0.4481680393218994,0.2255866527557373,0.22534668445587158
normal,all,3678,20110906125900,10.0,4,4,False,0.40543272495269767,0.3242947459220884,0.32015118598937975,0.7998731379168376,0.7896530454632941,0.08113797903060926,0.08528153896331792,0.14462260405222574,0.1420292059580485,0.1784580291312077,0.17496032978309276,0.07465851306915283,0.0784415602684021,0.09168338775634766,0.0898490846157074,0.10928277796854871,0.10714088329941196,0.4481680393218994,0.37291979789733887,0.3690154552459717
normal,all,3679,20110906125900,20.0,4,4,False,0.40543272495269767,0.31065539121627816,0.31087856292724614,0.7662316633481491,0.7667821164744822,0.0947773337364195,0.09455416202545153,0.09148045380910237,0.09116315841674805,0.1086174981896956,0.10830580360156754,0.02776092290878296,0.030018627643585205,0.05503532290458679,0.05490216612815857,0.06651436192560745,0.06632348875148228,0.4481680393218994,0.3544100522994995,0.35457003116607666
normal,all,3680,20110906125900,40.0,4,4,False,0.40543272495269767,0.29914480447769165,0.3005752086639404,0.7378407959362265,0.7413688885104399,0.10628792047500601,0.10485751628875728,0.1163857380549113,0.11471239725748698,0.1395836790455168,0.13763941672702187,0.039584338665008545,0.04142993688583374,0.07130363583564758,0.07030913233757019,0.08547719752048316,0.08428658486887487,0.4481680393218994,0.3493613004684448,0.3505218029022217
normal,all,3681,20110906125900,90.0,4,4,False,0.40543272495269767,0.30700353384017953,0.3083585202693939,0.7572243554735203,0.760566430115799,0.09842919111251813,0.09707420468330374,0.08622936407725017,0.08521431684494019,0.09994537730788594,0.09885973799480058,0.027073919773101807,0.029335767030715942,0.049660950899124146,0.049141451716423035,0.061203794138565304,0.06053897854812411,0.4481680393218994,0.34787607192993164,0.3491891622543335
normal,all,3682,20110907025400,1.0,3,14,True,0.5424954742193222,0.2675054520368576,0.2633575618267059,0.4931017211190769,0.4854557767614383,0.2749900221824646,0.2791379123926163,0.23760265963418142,0.23797267806399,0.28505566689524797,0.2856754854904071,0.08334851264953613,-0.02728350247655596,0.16176228012357438,0.1623168137608742,0.19423269659816267,0.194655031780798,0.577148973941803,0.336303174495697,0.3486356735229492
normal,all,3683,20110907025400,3.0,6,9,True,0.5558237433433533,0.4813012838363646,0.4123547792434692,0.8659242963268784,0.7418804687311498,0.07452245950698866,0.14346896409988408,0.24727752804756165,0.24243809448348153,0.3002109206026466,0.2899310878342156,0.007913423909081353,-0.013233986165788438,0.16297358789561706,0.1675046976701713,0.20014061373509773,0.1932873918894771,0.577148973941803,0.5269063711166382,0.4470599889755249
normal,all,3684,20110907025400,5.0,9,14,True,0.5424954742193222,0.6414044052362442,0.6165084004402162,1.1823221311832266,1.136430495254181,0.098908931016922,0.07401292622089395,0.2626375470842634,0.24892699652975733,0.33162825460819195,0.31617199719146644,-0.1256371225629534,-0.13473838141986302,0.18264476985347516,0.1749253814317742,0.22596656597731013,0.21543490179373448,0.577148973941803,0.7840668559074402,0.7540692090988159
normal,all,3685,20110907025400,10.0,12,14,True,0.5424954742193222,0.5477573215961455,0.5357365429401397,1.0096993387537387,0.9875410365608877,0.0052618473768233365,0.0067589312791824785,0.2421251777764205,0.24363414075348402,0.29459432104524724,0.29645870480740116,-0.07340016961097717,-0.0776150609765734,0.1721948002065931,0.17185107725007193,0.2007321938284789,0.2020025572264816,0.577148973941803,0.7055209875106812,0.6925939321517944
normal,all,3686,20110907025400,20.0,14,14,True,0.5424954742193222,0.45847679972648614,0.4584179133176802,0.8451255752617235,0.8450170279804937,0.08401867449283607,0.08407756090164198,0.16016697163110252,0.16232561541127635,0.19136246500072376,0.19393239704340423,-0.024766398327691213,-0.02422387259347098,0.10836118033954076,0.11019118343080793,0.1303915407456919,0.1321426542603279,0.577148973941803,0.5174707174301147,0.5210902094841003
normal,all,3687,20110907025400,40.0,14,14,True,0.5424954742193222,0.5151887118816376,0.5134581446647645,0.9496645342949996,0.9464745220292503,0.027306762337684587,0.029037329554557734,0.022238715009374934,0.022317376765576036,0.026883512339970706,0.02692558394074341,0.02663307956286839,0.02927581753049578,0.015090828039208236,0.015312614489574822,0.018318025923481616,0.01834669288722693,0.577148973941803,0.5405071973800659,0.5431171655654907
normal,all,3688,20110907025400,90.0,14,14,True,0.5424954742193222,0.5015015393495561,0.49932094216346745,0.9244345126956894,0.9204149451790634,0.0409939348697661,0.04317453205585475,0.03897728566285018,0.03820946779879895,0.05268605414306203,0.05197856604733717,0.027210435697010586,0.030699717147009715,0.02459901145526341,0.024220819984163554,0.03589949458217325,0.03541742270428199,0.577148973941803,0.5399833917617798,0.541459321975708
normal,all,3689,20110907072700,1.0,1,5,True,1.8042548298835752,0.036638402938842796,0.1335461020469666,0.020306667512818573,0.07401731719658694,1.7676164269447323,1.6707087278366086,0.9707704782485962,0.9131049752235413,1.1640843062365196,1.086935033276639,0.3106603562831879,0.2624667823314667,0.5662124466896057,0.5378240895271301,0.7362315592328704,0.6874380747570179,2.057382732629776,0.037572383880615234,0.16337335109710693
normal,all,3690,20110907072700,3.0,4,5,True,1.8042548298835752,1.4507117986679077,1.4325829625129698,0.8040503894682766,0.7940025648180814,0.35354303121566755,0.3716718673706054,0.4255359947681427,0.41393511891365053,0.5388710800085003,0.512703668560104,0.1609586775302887,0.1605324923992157,0.2595816493034363,0.24553586006164546,0.3408119956043375,0.32426227147479797,2.057382732629776,1.785620093345642,1.7719218730926514
normal,all,3691,20110907072700,5.0,5,5,True,1.8042548298835752,1.6712382555007932,1.6649948716163634,0.9262761710931015,0.922815804086722,0.13301657438278203,0.13925995826721183,0.20479851365089416,0.19668362736701966,0.26488556329379154,0.256654060016342,0.08759189248085023,0.0935071885585785,0.12746772527694702,0.12330369234085084,0.16752833986101484,0.16232228007623853,2.057382732629776,2.0026437044143677,1.9915521144866943
normal,all,3692,20110907072700,10.0,5,5,True,1.8042548298835752,1.750912284851074,1.7448246717453,0.9704351380143218,0.9670611062506563,0.05334254503250113,0.059430158138275235,0.12339847087860108,0.1193426251411438,0.14352326162582507,0.13878999266749226,0.06845539212226867,0.07653984427452087,0.08315568447113038,0.07994861602783203,0.09077208079076965,0.08777849865346879,2.057382732629776,2.0386154651641846,2.030056953430176
normal,all,3693,20110907072700,20.0,5,5,True,1.8042548298835752,1.889370512962341,1.887255501747131,1.0471749786499163,1.0460027433424754,0.08511568307876582,0.08300067186355586,0.08541458249092101,0.08405128121376038,0.09593948449194467,0.09437169390174503,0.015448516607284546,0.02261713147163391,0.051325185298919676,0.05077978372573853,0.06067745770738946,0.05968589987554736,2.057382732629776,2.173309087753296,2.1713656187057495
normal,all,3694,20110907072700,40.0,5,5,True,1.8042548298835752,1.8987253069877623,1.9019313693046567,1.052359830518111,1.054136775916174,0.0944704771041871,0.09767653942108145,0.0913784682750702,0.09232909083366395,0.10261778744073426,0.10366039065207876,0.01815263628959656,0.02426484227180481,0.05566468477249146,0.056637370586395265,0.06490118735194826,0.06556058752067916,2.057382732629776,2.1843974590301514,2.1879962682724
normal,all,3695,20110907072700,90.0,5,5,True,1.8042548298835752,1.8989260196685789,1.9018409490585324,1.052471074604862,1.0540866609076802,0.09467118978500366,0.09758611917495719,0.09267333149909973,0.09333575367927552,0.10495499270606591,0.10562903760359614,0.018286412954330443,0.02442782521247864,0.05523377180099487,0.056073610782623295,0.06637936575150548,0.06680566917578756,2.057382732629776,2.1821389198303223,2.1853203773498535
normal,all,3696,20110907074300,1.0,2,6,True,0.4920825958251953,0.13626602292060852,0.12150663137435913,0.27691697303802815,0.24692324501052354,0.3558165729045868,0.3705759644508362,0.21425308386484782,0.2181775172551473,0.2860347697516776,0.284062572717712,0.4348877469698588,0.3684282898902893,0.12813487980100843,0.12803288300832114,0.18463464994742004,0.1833616022360887,0.5862371921539307,0.1512620449066162,0.1303485631942749
normal,all,3697,20110907074300,3.0,3,6,True,0.4920825958251953,0.26523053646087646,0.2556826174259186,0.5389959708209138,0.519592888663646,0.22685205936431885,0.23639997839927673,0.21693673133850097,0.21790451208750408,0.26452151869937474,0.26556256634959546,0.31012431780497235,0.27749504645665485,0.11880664030710857,0.12110175689061482,0.1707479061060287,0.1714198994746809,0.5862371921539307,0.2709449529647827,0.2648259401321411
normal,all,3698,20110907074300,5.0,5,6,True,0.4920825958251953,0.346098393201828,0.33244404196739197,0.7033339446225285,0.6755858564961065,0.1459842026233673,0.15963855385780334,0.2512028217315674,0.23347341219584147,0.29461305031836754,0.2762738761388196,0.2660966714223226,0.24161187807718912,0.14791956212785506,0.13935897085401747,0.1901719062430675,0.17833402021296982,0.5862371921539307,0.3721374273300171,0.34778714179992676
normal,all,3699,20110907074300,10.0,6,6,True,0.4920825958251953,0.31049326062202454,0.30819880962371826,0.6309779359323703,0.6263152004124143,0.18158933520317078,0.18388378620147705,0.24293340841929117,0.23515547116597493,0.28527730762814285,0.27606935763446366,0.272008756796519,0.24686149756113687,0.1493748956256443,0.14423268371158174,0.18414571024911458,0.17820200408607623,0.5862371921539307,0.31544995307922363,0.3166210651397705
normal,all,3700,20110907074300,20.0,4,4,False,0.511051547527313,0.4734092056751249,0.45796198844909664,0.926343356097212,0.8961170172850734,0.037642341852188066,0.05308955907821633,0.2555570403734843,0.24075210094451904,0.2940173479146481,0.27388721350413747,0.2334890067577362,0.2111724615097046,0.16192272305488586,0.15243953466415405,0.18004811947931088,0.16772098003946279,0.5862371921539307,0.5384006500244141,0.5248980522155762
normal,all,3701,20110907074300,40.0,4,4,False,0.511051547527313,0.49460876584053026,0.49264150857925415,0.9678255906545241,0.9639761604536089,0.016442781686782704,0.018410038948058816,0.20676265160242716,0.19504026571909586,0.23433775972499904,0.22093605030642277,0.20263370871543884,0.19681519269943237,0.1357056200504303,0.1282740831375122,0.1435019846982935,0.1352951472591527,0.5862371921539307,0.5796875953674316,0.5792090892791748
normal,all,3702,20110907074300,90.0,6,6,True,0.4920825958251953,0.4757482707500458,0.47302448749542236,0.9668057248646281,0.9612705092773834,0.016334325075149536,0.01905810832977295,0.1358458121617635,0.13149276574452717,0.18558533899097307,0.1790062952384216,0.10905752579371135,0.11114611228307088,0.08751493030124241,0.08469496832953559,0.11979482120204944,0.11554806672078251,0.5862371921539307,0.5569722652435303,0.5569343566894531
normal,all,3703,20110907144200,1.0,2,8,True,0.6972119212150574,0.3457099735736846,0.3273815274238585,0.4958463317311082,0.46955813212906405,0.35150194764137277,0.36983039379119886,0.2475316141332899,0.24079217655318125,0.295866703112502,0.2868195255049444,0.1862528920173645,0.13133025169372559,0.16401219367980957,0.1656082570552826,0.19569742941506504,0.18971328391090758,0.7936009764671326,0.3671470880508423,0.3477325439453125
normal,all,3704,20110907144200,3.0,5,11,True,0.890256941318512,0.48166507482528687,0.48867160081863403,0.5410405159120899,0.5489107449079685,0.4085918664932251,0.40158534049987793,0.1925711371681907,0.19065114151347767,0.23287450760088946,0.22890613632234513,0.0004758509722622958,-0.0487008582461964,0.13146857978883852,0.1290352915929369,0.15700396099571493,0.15432848562551724,1.1705328226089478,0.5974645614624023,0.6168376207351685
normal,all,3705,20110907144200,5.0,9,11,True,0.890256941318512,0.6164374053478241,0.6187242865562439,0.6924263959513212,0.6949951837947868,0.27381953597068787,0.27153265476226807,0.20391443209214644,0.19741969325325706,0.2476990184649256,0.24061438431188045,0.027855217456817627,-0.01957208460027521,0.13632763515819202,0.13348001192423922,0.1669986441813329,0.16222218480974748,1.1705328226089478,0.7733764052391052,0.7773438096046448
normal,all,3706,20110907144200,10.0,10,11,True,0.890256941318512,0.7789629101753235,0.7740861475467682,0.8749866179326197,0.8695086908284148,0.11129403114318848,0.11617079377174377,0.1276567892594771,0.12704611041329122,0.1589236611602724,0.16122798734612098,0.05755106427452781,0.03054475242441351,0.08429062169445448,0.07976376419225013,0.10714631049641053,0.1086998868939801,1.1705328226089478,0.9486701488494873,0.9525290131568909
normal,all,3707,20110907144200,20.0,12,13,True,1.0200034141540528,0.9690037250518799,0.9549273371696472,0.9500004721607036,0.9362001380766192,0.050999689102172896,0.06507607698440565,0.05172881560447889,0.059286088515550665,0.06344428387503488,0.07497030269474078,-0.02636251999781682,-0.025086627556727484,0.03646318870183279,0.042547453790021374,0.04310190334767138,0.05093229119047421,1.18291574716568,1.0732587575912476,1.023768126964569
